,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,충청북도 청주시 상당구,36.6157847,127.5011869, 년 해피아이축제 행사지원 자원봉사자 모집,어린이재단 청주사회복지관,대한민국 충청북도 청주시 상당구 영운동 209-6,2019-09-21 2019-09-21
1,충청북도 청주시 상당구,36.6215929,127.5118198, 학습지도,민들레,대한민국 충청북도 청주시 상당구 용정동 영운천로133번길 5-1 301호,2019-06-10 2019-12-31
2,충청북도 청주시 상당구,36.6258899,127.4975282, 기관 내 근로장애인 협조 근로 봉사,충북광화원제안원,대한민국 충청북도 청주시 상당구 탑대성동 산성로25번길 30,2019-01-01 2019-12-31
3,충청북도 청주시 상당구,36.6157847,127.5011869,  멘토링프로그램 세발자전거,어린이재단 청주사회복지관,대한민국 충청북도 청주시 상당구 영운동 209-6,2019-04-01 2019-12-31
4,충청북도 청주시 상당구,36.6157847,127.5011869, 밑반찬 배달 가능 자원봉사자 모집,어린이재단 청주사회복지관,대한민국 충청북도 청주시 상당구 영운동 209-6,2019-03-12 2019-12-31
5,충청북도 청주시 상당구,36.6088273,127.5012512, 경희지역아동센터 중등부 영어 수학 지도,경희지역아동센터,대한민국 충청북도 청주시 상당구 용암1동 중흥로 29,2019-02-07 2019-12-31
6,충청북도 청주시 상당구,,, 시설봉사,실버들요양원,,2018-03-23 2019-12-31
7,충청북도 청주시 상당구,,, 생활지원 봉사,실버들요양원,,2018-03-23 2019-12-31
8,충청북도 청주시 상당구,,, 이미용서비스,실버들요양원,,2018-03-23 2019-12-31
9,충청북도 청주시 상당구,36.6427781,127.4902177, 프로그램보조및 기록업무,청주가정법률상담소,대한민국 충청북도 청주시 상당구 북문로2가 116-146,2019-03-07 2019-12-13
10,충청북도 청주시 상당구,,, 노인요양원 이미용봉사,대성노인요양원,,2019-07-21 2020-12-31
