,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상남도 김해시,35.239298,128.869307, 청소년 주말 자원봉사,경빈의료재단 김해센텀요양병원,대한민국 경상남도 김해시 내동 1133-2,2019-09-01 2020-12-31
1,경상남도 김해시,,, 김해헌혈의집 월일(화) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-27 2019-08-27
2,경상남도 김해시,,, 김해헌혈의집 월일(월) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-26 2019-08-26
3,경상남도 김해시,,, 김해헌혈의집 월일(일) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-25 2019-08-25
4,경상남도 김해시,,, 김해헌혈의집 월일(토) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-24 2019-08-24
5,경상남도 김해시,,, 김해헌혈의집 월일(금) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-23 2019-08-23
6,경상남도 김해시,,, 김해헌혈의집 월일(목) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-22 2019-08-22
7,경상남도 김해시,35.2323758,128.8710179, 김해시종합사회복지관 도시락 배달(매주 금요일),김해시종합사회복지관,대한민국 경상남도 김해시 외동 분성로 227,2019-08-08 2019-12-31
8,경상남도 김해시,35.2323758,128.8710179, 김해시종합사회복지관 도시락 배달 봉사(매주 수요일),김해시종합사회복지관,대한민국 경상남도 김해시 외동 분성로 227,2019-08-08 2019-12-31
9,경상남도 김해시,,, 지역아동센터 학습멘토링 멘토 자원봉사자 모집,세이브더칠드런코리아 동부지부,,2019-07-29 2019-08-30
10,경상남도 김해시,35.234212,128.9216186, 어르신 무료급식소에서 자원봉사자를 모집합니다,사단법인 길손의 쉼터,대한민국 경상남도 김해시 지내동 김해대로2715번길 74 1층,2019-07-22 2019-12-31
11,경상남도 김해시,35.234212,128.9216186, 어르신 무료급식소에서 자원봉사자를 모집합니다,사단법인 길손의 쉼터,대한민국 경상남도 김해시 지내동 김해대로2715번길 74 1층,2019-07-22 2019-12-31
12,경상남도 김해시,35.2331705,128.8568955, 제차 여름계절학교 자원봉사자 모집,경남지적장애인자립지원센터,대한민국 경상남도 김해시 외동 1213-4,2019-07-29 2019-08-23
13,경상남도 김해시,35.2922575,128.7530297, 이미용 봉사 ,한서재활요양병원,대한민국 경상남도 김해시 진영읍 진영로454번길 102-10,2019-04-10 2019-12-31
14,경상남도 김해시,35.2575096,128.9070214, <미술프로그램 보조 대학생 자원봉사자 모집>,김해시동부노인종합복지관,대한민국 경상남도 김해시 삼안동 신어산길 46,2019-04-01 2019-12-31
0,경상남도 김해시,35.3549473,128.9023196, 장애인거주시설 우리들의집 이미용 봉사,우리들의 집,대한민국 경상남도 김해시 상동면 여차리 134-3,2019-04-01 2019-12-31
1,경상남도 김해시,35.2239478,128.8505666, 미술 웃음치료 원예치료등,의료법인수의료재단 서청솔요양병원,대한민국 경상남도 김해시 칠산서부동 금관대로1084번길,2019-03-26 2020-05-01
2,경상남도 김해시,35.28957279999999,128.7591137, 이미용봉사자를 구합니다,효능원복지재단,대한민국 경상남도 김해시 진영읍 내룡리 115,2019-04-16 2019-12-17
3,경상남도 김해시,35.2323758,128.8710179, 노인복지센터 어르신 목욕 봉사활동,김해시종합사회복지관,대한민국 경상남도 김해시 외동 분성로 227,2019-04-01 2019-12-31
4,경상남도 김해시,35.2323758,128.8710179, 무료급식소 식사 조리 및 배식 활동 ,김해시종합사회복지관,대한민국 경상남도 김해시 외동 분성로 227,2019-03-06 2019-12-31
5,경상남도 김해시,35.2323758,128.8710179, 무료급식소 식사 조리 및 배식활동 보조,김해시종합사회복지관,대한민국 경상남도 김해시 외동 분성로 227,2019-03-11 2019-12-31
6,경상남도 김해시,35.2892424,128.7581739, 조은노인전문요양원봉사자모집,조은노인전문요양원,대한민국 경상남도 김해시 진영읍 서부로38번길 77-38,2019-02-18 2019-12-31
7,경상남도 김해시,35.2253428,128.8393886, 김해지역목욕봉사자 모집합니다,가야요양병원,대한민국 경상남도 김해시 주촌면 천곡리 1208,2019-02-08 2019-12-31
8,경상남도 김해시,35.2860353,128.7161444, 김해보훈요양원 봉사자 모집,김해보훈요양원,대한민국 경상남도 김해시 진영읍 방동리 124,2019-02-11 2019-12-31
9,경상남도 김해시,35.2510764,128.9078607, 학습,해바라기지역아동센터,대한민국 경상남도 김해시 삼방동 659-4 2층,2019-01-02 2019-12-31
10,경상남도 김해시,35.2287925,128.8698969, 악기지도우쿨렐레 리코더,지역아동센터 영현비젼공부방,대한민국 경상남도 김해시 외동 1357,2018-10-10 2019-12-31
11,경상남도 김해시,35.2922575,128.7530297, 노래교실,한서재활요양병원,대한민국 경상남도 김해시 진영읍 진영로454번길 102-10,2018-10-01 2019-12-31
12,경상남도 김해시,35.2341422,128.851785, 요양원 어르신 이미용 봉사,밝은요양원,대한민국 경상남도 김해시 외동 평전로 19 2층,2018-09-10 2019-12-31
