,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,충청북도 청주시,36.7122781,127.4331344, 목령종합사회복지관 아동인성교육 프로그램 업무 보조 자원봉사자 모집,목령종합사회복지관,대한민국 충청북도 청원군 오창읍 중심상업2로 32,2019-08-19 2019-08-22
1,충청북도 청주시,,, 년 청소년 합창단 숲속음악캠프 자원봉사자를 모집,혜원장애인종합복지관,,2019-08-26 2019-08-27
2,충청북도 청주시,,, 장애인 활동 지원 및 일손돕기 등 단순 업무지원입니다,사단법인 충북중증장애인복지협회,,2019-07-21 2019-08-31
3,충청북도 청주시,,, 청소년 가출예방캠페인,청주청소년쉼터,,2019-07-17 2019-12-31
4,충청북도 청주시,36.7122781,127.4331344, 목령종합사회복지관 다문화 연꽃사랑방 영어 중국어 통역봉사자 모집 ,목령종합사회복지관,대한민국 충청북도 청원군 오창읍 중심상업2로 32,2019-07-09 2019-10-31
5,충청북도 청주시,36.6159876,127.4713356, [청주시서원정신건강복지센터] 업무보조,청주시서원정신건강복지센터,대한민국 충청북도 청주시 서원구 수곡동 구룡산로 235,2019-07-01 2019-12-31
6,충청북도 청주시,36.617102,127.5056636, [초록우산 어린이재단 충북지역본부] 기본생활지원사업 업무보조 모집,(사)어린이재단 충북지역본부,대한민국 충청북도 청주시 상당구 용암동 642-1 3층,2019-06-25 2019-12-31
7,충청북도 청주시,,, 이미용 자원봉사,행복의집 소망노인요양원,,2019-05-22 2019-12-31
8,충청북도 청주시,,, 요양원 생활봉사,보금자리요양원,,2019-05-15 2019-12-31
9,충청북도 청주시,,, 장애인가정 청소년 멘토링 멘토모집(활동비 지급),충북장애인재활협회,,2019-04-15 2019-11-30
10,충청북도 청주시,,, 도시락배달,청주종합사회복지관,,2019-03-19 2019-12-31
11,충청북도 청주시,,, 우체국공익재단지원사업 성장 멘토 모집(활동비 지급),충북장애인재활협회,,2019-03-08 2019-11-30
12,충청북도 청주시,,, 년 장애아동가족 성장형 숲 체험프로그램 지원,혜원장애인종합복지관,,2019-03-23 2019-10-19
13,충청북도 청주시,,, 이미용봉사,나눔의인연봉우회,,2019-01-01 2019-12-31
14,충청북도 청주시,36.6186869,127.4866967, 자원봉사자 모집,우리들정신건강센터,대한민국 충청북도 청주시 흥덕구 수곡1동 94-6,2019-01-02 2019-12-31
0,충청북도 청주시,,, 충청북도교욱도서관 영유아 책읽어주기 및 도서정리,충청북도교육도서관,,2018-12-12 2019-12-31
1,충청북도 청주시,,, 충청북도교육도서관 자료실 도서정리(반납책 정리 등),충청북도교육도서관,,2018-12-09 2019-12-31
2,충청북도 청주시,36.5730294,127.4241941, 중학생 학습지도,남이지역아동센터,대한민국 충청북도 청원군 남이면 저산척북로 636-30,2018-12-01 2019-12-31
3,충청북도 청주시,36.5068872,127.4449116, 이미용봉사,의료법인 혜광의료재단 충북병원,대한민국 충청북도 청원군 현도면 우록리 1-1,2019-07-01 2020-12-31
4,충청북도 청주시,,, 말벗 프로그램 보조,대신노인요양원,,2018-10-29 2019-10-31
