,지역,시군구,기관,주소
0,전라북도,무주군,국립청소년인터넷드림마을,전라북도 무주군 안성면 장무로 1559-11 국립청소년인터넷드림마을
1,전라북도,무주군,맞춤형방문건강관리,전라북도 무주군 무주읍 한풍루로 413
2,전라북도,무주군,무주군 생활체육회,전라북도 무주군  한풍루로 326-28 반딧불체육관 반딧불체육관 2층 무주군생활체육회 사무실
3,전라북도,무주군,무주군민원봉사과,전라북도 무주군 무주읍 주계로 97 민원봉사과
4,전라북도,무주군,무주군보건행정과,전라북도 무주군 무주읍 한풍루로 413 5층 보건행정과
5,전라북도,무주군,무주군청,전라북도 무주군 무주읍 주계로 97 무주군청
6,전라북도,무주군,무주보건의료원,전라북도 무주군 무주읍 한풍루로 413 무주보건의료원
7,전라북도,무주군,무풍면사무소,전라북도 무주군 무풍면 현내로 171 무풍면주민자치센터
8,전라북도,무주군,설천면행정복지센터,전라북도 무주군 설천면 무설로 1607
9,전라북도,무주군,안성면사무소,전라북도 무주군 안성면 1556
0,전라북도,무주군,국립공원관리공단덕유산국립공원사무소,전북 무주군 설천면 삼공리 411-8
1,전라북도,무주군,무주군의용소방대연합회,전라북도 무주군 사전길 43
2,전라북도,무주군,무주문화원,전라북도 무주군 무주읍 한풍루로 346 최북미술관1층
3,전라북도,무주군,무주산골영화제,전라북도 전주시 완산구 선너머1길 50 전주MBC 2F 무주산골영화제
4,전라북도,무주군,사단법인마을을잇는사람들,전라북도 무주군 안성면 칠연로 38 안성면공동체활성화지원단
5,전라북도,무주군,전라북도자연환경연수원,전라북도 무주군 안성면 칠연로 607 공정리 173-1
6,전라북도,무주군,종복원기술원식물복원센터,전라북도 무주군 백련사길 2
7,전라북도,무주군,종복원기술원식물복원센터,전라북도 무주군 설천면 백련사길 2 식물복원센터
8,전라북도,무주군,태권도진흥재단,전라북도 무주군 설천면 무설로 1482 태권도진흥재단 운영센터 3층
9,전라북도,무주군,한국도로공사무주지사,전라북도 무주군 무주로 1762 한국도로공사 무주지사
0,전라북도,무주군,교동할머니경로당,전라북도 무주군 무주읍 271-11
1,전라북도,무주군,덕유산,전북 무주군 설천면 백련사길 310
2,전라북도,무주군,무주군여성단체협의회,전라북도 무주군 교동1길 13
3,전라북도,무주군,무주군재향군인회,전라북도 무주군 무주읍 주계로7길 12 재향군인회3층
4,전라북도,무주군,무주산골스팀연구회,전라북도 무주군 무주읍 한수로2길 11
5,전라북도,무주군,무주종합복지관,전라북도 무주군 무주읍 당산리 628번지
6,전라북도,무주군,새마을운동무주군지회,전라북도 무주군 무주읍 주계로7길 10 전북은행 건물 3층
7,전라북도,무주군,샛별공부방,전라북도 무주군 설천면 소천리 1036-1
8,전라북도,무주군,전북은행,전라북도 무주군 무주읍 읍내리 236-2
9,전라북도,무주군,하평지할머니경로당,전라북도 무주군 설천면 소천리 914
0,전라북도,무주군,덕유산,전라북도 무주군 설천면 덕유산
1,전라북도,무주군,무주고등학교,전라북도 무주군 무주읍 무주고등학교
2,전라북도,무주군,무주관내,전라북도 무주군 무주읍 읍내리 236-2
3,전라북도,무주군,무주군장안보건진료소,전북 무주군 부남면 장안리 116
4,전라북도,무주군,무주장안보건진료소,전북 무주군 부남면 장안리 116
5,전라북도,무주군,무주향교,전라북도 무주군 무주읍 읍내리 236-2
6,전라북도,무주군,무풍고등학교,전라북도 무주군 무풍면 현내리 503
7,전라북도,무주군,선천양로원장,전라북도 무주군 부남면 가당리 1767번지
8,전라북도,무주군,탐장지원센터~향적봉,전라북도 무주군 무주읍 읍내리 236-2
9,전라북도,무주군,평화요양원,전라북도 무주군 무주읍 당산리 623
0,전라북도,무주군,머루와인터널,전라북도 무주군 적상면 머루와인터넣
1,전라북도,무주군,무주군자원봉사센터,전라북도 무주군 무주읍 읍내리 236-2
2,전라북도,무주군,무주효병원,전라북도 무주군 설천면 두길리 995-15
3,전라북도,무주군,설천고등학교,전라북도 무주군 설천면 설천면
4,전라북도,무주군,안성면생활체육공원,전라북도 무주군 안성면 생활체육공원
5,전라북도,무주군,전북무주군설천면청량리,전라북도 무주군 설천면 청량리 869-1
