,지역,시군구,기관,주소
0,전라북도,임실군,강진면사무소,전라북도 임실군 강진면 호국로 47
1,전라북도,임실군,관촌면사무소,전라북도 임실군 관촌면 사선1길 13
2,전라북도,임실군,덕치면사무소,전라북도 임실군 덕치면 인덕로 1401 덕치면사무소
3,전라북도,임실군,삼계면사무소,전라북도 임실군 삼계면 충효로 1281 삼계면사무소
4,전라북도,임실군,선거보건진료소,전라북도 임실군 운암면 청운로 527 선거보건진료소
5,전라북도,임실군,성수면사무소,전라북도 임실군 성수면 임진로 213 성수면사무소
6,전라북도,임실군,오수면사무소,전라북도 임실군 오수면 삼일로 27 오수면사무소
7,전라북도,임실군,임실군 환경보호과,전라북도 임실군 임실읍 수정로 30
8,전라북도,임실군,임실읍사무소,전라북도 임실군 임실읍 봉황로 144
9,전라북도,임실군,청웅면사무소,전라북도 임실군 청웅면 청웅로 153
0,전라북도,임실군,신덕면사무소,전라북도 임실군 신덕면 수지로 94 신덕면사무소
1,전라북도,임실군,신평면사무소,전라북도 임실군 신평면 석등슬치로 369 신평면사무소
2,전라북도,임실군,운암면사무소,전라북도 임실군 운암면 임운로 1884
3,전라북도,임실군,임실119안전센터,전라북도 임실군 임실읍 봉황8길 31 감천로33 임실119안전센터
4,전라북도,임실군,임실군드림스타트,전라북도 임실군 관촌면 사선2길 96-24
5,전라북도,임실군,임실군보건의료원,전라북도 임실군 임실읍 호국로 1680 임실군보건의료원
6,전라북도,임실군,임실군신평보건지소,전라북도 임실군 신평면 석등슬치로 339 신평보건지소
7,전라북도,임실군,임실군청 문화관광치즈과,전라북도 임실군 임실읍 수정로 30 임실군청 문화관광치즈과
8,전라북도,임실군,임실군청주민복지과,전라북도 임실군 임실읍 수정로 30 임실군청 주민복지과
9,전라북도,임실군,임실영어체험학습센터,전라북도 임실군 운암면 임운로 1902
0,전라북도,임실군,국립임실호국원,전라북도 임실군 호국로 420 국립임실호국원
1,전라북도,임실군,기장지역아동센터,전라북도 임실군 오수면 오수로 176 2층 기장지역아동센터
2,전라북도,임실군,안나사랑원,전라북도 임실군 삼계면 후천1길 19
3,전라북도,임실군,의견문화제전위원회,전라북도 임실군 오수면 오수5길 11 의견문화제전위원회
4,전라북도,임실군,임실경찰서,전라북도 임실군 임실읍 호국로 1702
5,전라북도,임실군,임실군 공공시설관리사업소,전라북도 임실군 임실읍 호국로 1640 공설운동장 운영팀
6,전라북도,임실군,임실군립도서관,전라북도 임실군 오수면 충효로 2050 임실군립도서관
7,전라북도,임실군,임실군청소년수련원,전라북도 임실군 관촌면 사선2길 96-24 임실군청소년수련원
8,전라북도,임실군,전북119안전체험관,전라북도 임실군 임실읍 호국로 1630
9,전라북도,임실군,전북임실지역자활센터,전라북도 임실군 임실읍 운수로 50 삼일빌딩 3층
0,전라북도,임실군,둔데기마을학교,전라북도 임실군 오수면 둔덕2길 36
1,전라북도,임실군,로고스지역아동센터,전라북도 임실군 임실읍 봉황11길 26-2 로고스지역아동센터
2,전라북도,임실군,섬김노인복지센터,전라북도 임실군 오수면 삼일로 22-12
3,전라북도,임실군,예성공동체,전라북도 임실군 지사면 안하3길 11 안하마을회관2층
4,전라북도,임실군,예성공부방,전라북도 임실군 지사면 안하3길 11 예성청소년센터
5,전라북도,임실군,오수지역아동센터,전라북도 임실군 오수면 봉천2길 12 봉천교회 오수지역아동센터
6,전라북도,임실군,임실군사회복지협의회,전라북도 임실군 임실읍 중동로 4 임실군사회복지협의회 2층
7,전라북도,임실군,임실군수화통역센터,전라북도 임실군 임실읍 호국로 1644 임실군수화통역센터
8,전라북도,임실군,임실군장애인연합회,전라북도 임실군 호국로 1644 임실군 장애인 연합 회관
9,전라북도,임실군,임실지역아동센터,전라북도 임실군 임실읍 봉황로 53 임실지역아동센터
0,전라북도,임실군,구세군덕치노인복지센터,전라북도 임실군 덕치면 물우1길 38-9
1,전라북도,임실군,사회복귀시설동행,전북 임실군 임실읍 이도리 호국로 1716-15
2,전라북도,임실군,임실군여성봉사회,전라북도 임실군 임실읍 호국로 1703
