,지역,시군구,제목,모집기관,봉사기간
8,대전광역시,유성구,오류동 우리동네 환경정화 활동,오류동행정복지센터,2019-07-29 ~ 2019-08-29
9,대전광역시,유성구,덕암동 주민총회 행사 지원 및 보조,덕암동주민센터,2019-08-29 ~ 2019-08-29
0,대전광역시,유성구,대전북포럼 저자와의 만남-독서문화행사,북포럼,2019-08-29 ~ 2019-08-29
1,대전광역시,유성구,대전마을기업연합회 대전시 테미오래전시장 안내 운영 보조,대전광역시 테미오래,2019-08-17 ~ 2019-08-31
2,대전광역시,유성구,아름다운가게 판암점 자원봉사,아름다운가게 판암점,2019-06-01 ~ 2019-08-31
3,대전광역시,유성구,어린이집환경정화,오정어린이집,2019-06-04 ~ 2019-08-29
4,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-08-30 ~ 2019-08-30
5,대전광역시,유성구,8월 환경을 생각하는 핸즈온 봉사활동 / 산업폐기물을 이용한 업싸이클링 봉사활동,대전광역시 동구,2019-08-03 ~ 2019-08-31
6,대전광역시,유성구,대전광역시 동구 치매안심센터 자원봉사자 모집,동구보건소 치매안심센터,2019-08-01 ~ 2019-08-30
7,대전광역시,유성구,대전광역시 동구 치매안심센터 자원봉사자 모집,동구보건소 치매안심센터,2019-08-01 ~ 2019-08-30
8,대전광역시,유성구,환경정화활동,용두동행정복지센터,2019-08-01 ~ 2019-08-31
9,대전광역시,유성구,대전사랑 환경지킴이,대전봉사체험교실,2019-08-31 ~ 2019-08-31
0,대전광역시,유성구,대전광역시 장애인생활체육대회 행사보조 모집,유성구자원봉사센터,2019-08-30 ~ 2019-08-31
1,대전광역시,유성구,2019 문화적 도시재생 골목축제 팔캉스 문화체험 프로그램 부스 운영 봉사활동,대덕문화원,2019-08-31 ~ 2019-08-31
2,대전광역시,유성구,제12회 대전광역시 동구청장배 전국풋살대회 대회2일차  자원봉사자모집 / 오후시간대,대전광역시 동구,2019-09-01 ~ 2019-09-01
3,대전광역시,유성구,제12회 대전광역시 동구청장배 전국풋살대회 대회1일차 자원봉사자모집 / 오후시간대,대전광역시 동구,2019-08-31 ~ 2019-08-31
4,대전광역시,유성구,사회혁신한마당 '청소년시민의회' 수업진행 보조,페토사회적협동조합,2019-08-30 ~ 2019-09-06
5,대전광역시,유성구,"관평동 숲탐방 및 나무가꾸기, 환경정화 활동",유성구자원봉사센터,2019-08-31 ~ 2019-08-31
6,대전광역시,유성구,"심폐소생술 능력 습득 & 홍보활동/중복신청불가, 연1회 자원봉사시간 인정",유성구심폐소생술교육센터,2019-08-01 ~ 2019-08-30
7,대전광역시,유성구,"심폐소생술 능력 습득 & 홍보활동/중복신청불가, 연1회 자원봉사시간 인정",유성구심폐소생술교육센터,2019-08-01 ~ 2019-08-30
8,대전광역시,유성구,멘토링카페자원봉사,(사)한국자원봉사사회개발원대전서구1지부,2019-06-01 ~ 2019-09-01
9,대전광역시,유성구,영 유아 활동 보조 및 환경구성 봉사자 구합니다.,해피키즈어린이집,2019-06-03 ~ 2019-08-30
0,대전광역시,유성구,대덕구법동청소년문화의집 교육봉사자를 모집합니다.,대덕구법동청소년문화의집,2019-06-03 ~ 2019-08-30
1,대전광역시,유성구,시각장애인과 함께하는 볼링,대전맹학교,2019-06-26 ~ 2019-08-30
2,대전광역시,유성구,실내외청결지원,사랑피피쿠스어린이집,2019-07-01 ~ 2019-08-30
3,대전광역시,유성구,고등수학 강의해주세요,대전반딧불야학교,2019-07-08 ~ 2019-08-30
4,대전광역시,유성구,개인차량을 이용한 도시락 배달봉사,월드비전대전*충남지부(사랑의도시락),2019-08-01 ~ 2019-08-30
5,대전광역시,유성구,도시락집내 청소봉사,월드비전대전*충남지부(사랑의도시락),2019-08-01 ~ 2019-08-30
6,대전광역시,유성구,매주 금요일-인라인 스케이트 보조 모집,대전광역시립장애인종합복지관,2019-07-19 ~ 2019-09-30
7,대전광역시,유성구,도시락용기 세척봉사 및 전처리봉사,월드비전대전*충남지부(사랑의도시락),2019-08-30 ~ 2019-08-30
8,대전광역시,유성구,자원봉사 이그나이트 영상촬영 자원봉사자 모집,대전광역시,2019-08-31 ~ 2019-08-31
9,대전광역시,유성구,제11회 대전효문화뿌리축제 대흥동 동퍼레이드 행사지원,대흥동행정복지센터,2019-09-29 ~ 2019-09-29
0,대전광역시,유성구,제12회 대전광역시 동구청장배 전국풋살대회 대회2일차  자원봉사자 모집 / 오전,대전광역시 동구,2019-09-01 ~ 2019-09-01
