,지역,시군구,기관,주소
0,서울특별시,마포구,대흥동주민센터,서울특별시 마포구 신촌로26길 10 (노고산동)
1,서울특별시,마포구,도화동주민센터,서울특별시 마포구 도화길 37 (도화동)
2,서울특별시,마포구,마포구 공원녹지과,서울특별시 마포구  월드컵로 212  (성산동)
3,서울특별시,마포구,망원2동주민센터,서울특별시 마포구 방울내로7길 11 (망원동) 2층
4,서울특별시,마포구,서교동주민센터,서울특별시 마포구 동교로15길 7 (서교동)
5,서울특별시,마포구,성산2동 주민센터,서울특별시 마포구 월드컵북로30길 22 (성산동)
6,서울특별시,마포구,신수동주민센터,서울특별시 마포구 독막로 192 (신수동)
7,서울특별시,마포구,연남동주민센터,서울특별시 마포구 성미산로29길 17 (연남동)
8,서울특별시,마포구,염리동주민센터,서울특별시 마포구 숭문길 14 (염리동)
9,서울특별시,마포구,용강동주민센터,서울특별시 마포구 토정로31길 31 (용강동)
0,서울특별시,마포구,공덕동주민센터,서울특별시 마포구 만리재옛길 84 (공덕동)
1,서울특별시,마포구,대한법률구조공단 서울서부지부,"서울특별시 마포구 마포대로 180 2/4층(공덕동,마포법조빌딩)"
2,서울특별시,마포구,마포어르신돌봄통합센터,서울특별시 마포구  토정로 148-14 2층(상수동)
3,서울특별시,마포구,망원1동주민센터,서울특별시 마포구 포은로6길 10 (망원동)
4,서울특별시,마포구,상암동주민센터,서울특별시 마포구 매봉산로2길 16 (상암동)
5,서울특별시,마포구,서강동주민센터,서울특별시 마포구 독막로 165 (창전동)
6,서울특별시,마포구,성산1동주민센터,서울특별시 마포구 성산로4길 15 (성산동)
7,서울특별시,마포구,아현동주민센터,서울특별시 마포구 마포대로7길 18 (공덕동) 아현동 주민센터
8,서울특별시,마포구,한국영상자료원,서울특별시 마포구 월드컵북로 400 한국영상자료원
9,서울특별시,마포구,합정동주민센터,서울특별시 마포구 월드컵로5길 11 (합정동)
0,서울특별시,마포구,마포구 육아종합지원센터,"서울특별시 마포구 상암산로1길 71 (상암동,마포구육아종합지원센터)"
1,서울특별시,마포구,마포구시설관리공단,서울특별시 마포구 월드컵로 235 2층(성산동)
2,서울특별시,마포구,마포진로직업체험지원센터,"서울특별시 마포구 성산로 128 5층(성산동, 마포중앙도서관)"
3,서울특별시,마포구,북한이탈주민지원재단,"서울특별시 마포구  새창로 7  4층(도화동,SNU장학빌딩)"
4,서울특별시,마포구,서부운전면허시험장,서울특별시 마포구 월드컵로42길 13 (상암동)
5,서울특별시,마포구,서울마포경찰서,서울특별시 마포구 마포대로 183 (아현동)
