,지역,시군구,기관,주소
0,서울특별시,관악구,관악구청 건설관리과 광고물팀,서울특별시 관악구 관악로 145 (봉천동)
1,서울특별시,관악구,관악구청 녹색환경과,서울특별시 관악구 관악로 145
2,서울특별시,관악구,관악구청 도로관리과,서울특별시 관악구  관악로 145
3,서울특별시,관악구,관악구청 도시계획과,서울특별시 관악구 관악로 145
4,서울특별시,관악구,관악구청 도시재생과,서울특별시 관악구 관악로 145
5,서울특별시,관악구,관악구청 복지정책과,서울특별시 관악구 관악로 145 관악구청
6,서울특별시,관악구,관악구청 안전관리과,서울특별시 관악구 관악로 145 관악구청
7,서울특별시,관악구,관악구청 홍보전산과,서울특별시 관악구 관악로 145
8,서울특별시,관악구,서울대학교 자연과학대학,서울특별시 관악구 관악로 1 서울대학교 자연과학대학 501동 202호
9,서울특별시,관악구,서울특별시 관악구 장애인복지과,서울특별시 관악구 관악로 145 4층 장애인복지과
0,서울특별시,관악구,관악구보건소의약과,서울특별시 관악구 관악로 145 관악구 보건소 의약과
1,서울특별시,관악구,관악구보건지소,서울특별시 관악구  봉천로 279-7 관악구 보건지소
2,서울특별시,관악구,관악구청 감사담당관,서울특별시 관악구 관악로 145
3,서울특별시,관악구,관악구청 교육지원과,서울특별시 관악구 관악로 145 과
4,서울특별시,관악구,관악구청 민원여권과,서울특별시 관악구 관악로 145
5,서울특별시,관악구,관악구청 일자리벤처과,서울특별시 관악구 관악로 145 일자리벤처과
6,서울특별시,관악구,관악구평생학습관,서울특별시 관악구 남부순환로 1546
7,서울특별시,관악구,삼성동주민센터,서울특별시 관악구 호암로 589
8,서울특별시,관악구,서울대학교 사회과학대학,서울특별시 관악구 관악로 1 사회과학대학(16동 314호)
9,서울특별시,관악구,싱글벙글교육센터,서울특별시 관악구  남부순환로234길 73 싱글벙글교육센터
0,서울특별시,관악구,관악구청 생활복지과,서울특별시 관악구 관악로 145
1,서울특별시,관악구,관악구청 자치행정과,서울특별시 관악구 관악로 145
2,서울특별시,관악구,남현동주민센터,서울특별시 관악구 남현1가길 29
3,서울특별시,관악구,미성동주민센터,서울특별시 관악구 난곡로 249
4,서울특별시,관악구,서림동주민센터,서울특별시 관악구 신림로29길 6
5,서울특별시,관악구,서울대학교 미술관,서울특별시 관악구 관악로 1 미술관 151동 지하114호
6,서울특별시,관악구,서원동주민센터,서울특별시 관악구 신림로 282
7,서울특별시,관악구,신원동주민센터,서울특별시 관악구 신원로 3
8,서울특별시,관악구,인헌동주민센터,서울특별시 관악구 남부순환로246가길 20
9,서울특별시,관악구,청림동주민센터,서울특별시 관악구 관악로40길 39 청림동주민센터
0,서울특별시,관악구,관악구청 건설관리과,서울특별시 관악구 관악로 145
1,서울특별시,관악구,관악구청 건축과,서울특별시 관악구 관악로 145
2,서울특별시,관악구,관악구청 교통행정과,서울특별시 관악구 관악로 145
3,서울특별시,관악구,관악구청 노인청소년과,서울특별시 관악구 관악로 145 관악구청 별관
4,서울특별시,관악구,관악구청 세무1과,서울특별시 관악구 관악로 145
5,서울특별시,관악구,관악구치매안심센터,서울특별시 관악구 관악로 145 관악구청별관 3층 관악구치매안심센터
6,서울특별시,관악구,낙성대동주민센터,서울특별시 관악구 낙성대로 4
7,서울특별시,관악구,난향동주민센터,서울특별시 관악구 난곡로 67
8,서울특별시,관악구,신림동주민센터,서울특별시 관악구 신림동길 14
9,서울특별시,관악구,신사동주민센터,서울특별시 관악구 조원로 142
0,서울특별시,관악구,관악구보건소,서울특별시 관악구 관악로 145
1,서울특별시,관악구,관악구청 교통지도과,서울특별시 관악구 관악로 145
2,서울특별시,관악구,관악구청 문화관광체육과,서울특별시 관악구 관악로 145 관악구청
3,서울특별시,관악구,관악구청 세무2과,서울특별시 관악구 관악로 145
4,서울특별시,관악구,관악구청 위생과,서울특별시 관악구 관악로 145
5,서울특별시,관악구,관악구청 지역보건과,서울특별시 관악구 관악로 145
6,서울특별시,관악구,관악구청 치수과,서울특별시 관악구 관악로 145
7,서울특별시,관악구,관악구청 행정지원과,서울특별시 관악구 관악로 145 5층 행정지원과
8,서울특별시,관악구,보라매동주민센터,서울특별시 관악구 봉천로 279
9,서울특별시,관악구,성현동주민센터,서울특별시 관악구 구암길 38
0,서울특별시,관악구,관악구청 공원녹지과,서울특별시 관악구 관악로 145
1,서울특별시,관악구,관악구청 보육여성과,서울특별시 관악구  관악로 관악구청 145 1570-1 관악구청
2,서울특별시,관악구,관악구청 청년정책과,서울특별시 관악구 관악로 145 관악구청 별관 5층
3,서울특별시,관악구,대학동주민센터,서울특별시 관악구 신림로 105
4,서울특별시,관악구,서울대학교 공과대학,서울특별시 관악구 관악로 1 39동 213호
5,서울특별시,관악구,은천동주민센터,서울특별시 관악구 봉천로33나길 30
6,서울특별시,관악구,조원동주민센터,서울특별시 관악구 조원로12길 25
7,서울특별시,관악구,중앙동주민센터,서울특별시 관악구 양녕로6다길 7
8,서울특별시,관악구,청룡동주민센터,서울특별시 관악구 쑥고개로 44
9,서울특별시,관악구,행운동주민센터,서울특별시 관악구 행운1길 43
0,서울특별시,관악구,관악경찰서 경무계,서울특별시 관악구 관악로5길 33
1,서울특별시,관악구,관악경찰서 여성청소년과,서울특별시 관악구 관악로5길 33 4층 학교전담경찰관실
2,서울특별시,관악구,관악경찰서 외사계,서울특별시 관악구 관악로5길 33 관악경찰서 4층 외사계
3,서울특별시,관악구,관악구시설관리공단,서울특별시 관악구 남부순환로 1369 관악농협 농산물백화점 5층 관악구시설관리공단 기획전략팀
4,서울특별시,관악구,관악구청소년상담복지센터,"서울특별시 관악구 남부순환로234길 73 싱글벙글교육센터, 벙글동 4층"
5,서울특별시,관악구,관악진로직업체험지원센터,서울특별시 관악구 남부순환로234길 73 싱글벙글교육센터 벙글동 3층
6,서울특별시,관악구,구립원당어린이집,서울특별시 관악구 행운1길 6-3 구립원당어린이집
7,서울특별시,관악구,난곡동주민센터,서울특별시 관악구 난곡로30길 40
8,서울특별시,관악구,서울대학교 글로벌사회공헌단,서울특별시 관악구 관악로 1 서울대학교 153동
9,서울특별시,관악구,성보중학교,서울특별시 관악구 남부순환로156길 39 성보중학교
0,서울특별시,관악구,관악경찰서 생활안전계,서울특별시 관악구  관악로5길 33 관악경찰서 생활안전계
1,서울특별시,관악구,관악구건강가정다문화가족지원센터,서울특별시 관악구 신림로3길 35 (남파김삼준 문화복지기념관) 3층
2,서울특별시,관악구,관악드림스타트센터,서울특별시 관악구 난곡로 93 오케이버스차고지 3층
3,서울특별시,관악구,관악소방서,서울특별시 관악구 관악로 97
4,서울특별시,관악구,구립찬솔어린이집,서울특별시 관악구 법원단지12길 24 107동101호
