,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 용인시,,,  유림문화축제 행사보조 모집(대학생 및 성인만)  ,유림청소년문화의집,,2019-09-21 2019-09-21
1,경기도 용인시,,, 굿네이버스 경기남부권 나눔인성교육센터 대학생자원봉사동아리  기 모집합니다,사단법인 굿네이버스 인터내셔날 경기본부,,2019-03-04 2019-12-31
2,경기도 용인시,,, 밑반찬 전달,용인시처인장애인복지관,,2019-02-08 2019-12-31
3,경기도 용인시,,, 지적장애인을 위한 요리프로그램,성가원,,2019-02-04 2019-11-15
