,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 안산시 상록구,37.3094286,126.8498151, [다리꿈] 센터 내부 정리 봉사,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-08-16 2019-08-31
1,경기도 안산시 상록구,37.3094286,126.8498151, [다리꿈] 서류 정리 및 타이핑 봉사,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-08-16 2019-12-31
2,경기도 안산시 상록구,37.3094286,126.8498151, [다리꿈] 영어 번역 봉사,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-08-14 2019-12-31
3,경기도 안산시 상록구,,, 어르신 말벗봉사,()기쁨의노인복지센터,,2019-08-01 2020-08-01
4,경기도 안산시 상록구,,, 어르신목욕봉사,()기쁨의노인복지센터,,2019-08-01 2020-08-01
5,경기도 안산시 상록구,37.3367773,126.8584328, [빛과둥지장애인보호작업장]각종 행사보조 및 작업활동 보조,빛과둥지 장애인보호작업장,대한민국 경기도 안산시 상록구 부곡동 714-11,2019-07-22 2019-08-31
6,경기도 안산시 상록구,37.318436,126.844302, 안산시상록구노인복지관 성포경로식당 자원봉사자 모집,안산시상록구노인복지회관,대한민국 경기도 안산시 상록구 성포동 589,2019-06-04 2019-12-31
7,경기도 안산시 상록구,37.318436,126.844302, 이미용 자원봉사자 모집,안산시상록구노인복지회관,대한민국 경기도 안산시 상록구 성포동 589,2019-05-10 2019-12-31
8,경기도 안산시 상록구,37.3094286,126.8498151, [다리꿈] 교재 관련 논문 서칭 및  편집 봉사,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-03-21 2019-10-31
9,경기도 안산시 상록구,37.3094286,126.8498151, [다리꿈] 집단프로그램 보조 봉사 ,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-03-15 2020-03-21
10,경기도 안산시 상록구,37.3094286,126.8498151, [다리굼] 교재 편집 및 환경정리,다리꿈상담센터,대한민국 상록구 이동 710-12번지 2층 안산시 경기도 KR,2019-03-12 2019-12-31
11,경기도 안산시 상록구,37.28741369999999,126.8612755, 본오종합사회복지관 아동청소년 멘토링 및 진로탐색 프로그램 ,본오종합사회복지관,대한민국 경기도 안산시 상록구 본오1동 523-1,2019-03-02 2019-12-28
12,경기도 안산시 상록구,37.2838522,126.8399685, [사회복지법인 명휘원] 자원봉사자 모집,사회복지법인명휘원,대한민국 경기도 안산시 상록구 사동 해안로 865,2019-03-01 2019-12-20
13,경기도 안산시 상록구,37.28741369999999,126.8612755, 본오종합사회복지관 밑반찬 배달서비스 봉사자 모집,본오종합사회복지관,대한민국 경기도 안산시 상록구 본오1동 523-1,2019-01-01 2019-12-31
14,경기도 안산시 상록구,37.28741369999999,126.8612755, 본오종합사회복지관 경로식당 서비스 봉사자 모집,본오종합사회복지관,대한민국 경기도 안산시 상록구 본오1동 523-1,2019-01-01 2019-12-31
0,경기도 안산시 상록구,,, 공연 말벗 시설정비 등,실로암요양원,,2019-01-01 2019-12-31
1,경기도 안산시 상록구,37.318436,126.844302, 정을 나누는 반찬지원,안산시상록구노인복지회관,대한민국 경기도 안산시 상록구 성포동 589,2018-11-16 2019-12-31
2,경기도 안산시 상록구,37.3011996,126.8611286, 봉사자 여러분의 도움이 필요합니다,연희요양원,대한민국 경기도 안산시 상록구 본오동 본삼로 11 6층,2018-04-16 2019-12-31
3,경기도 안산시 상록구,37.318436,126.844302, 정을 나누는 반찬지원,안산시상록구노인복지회관,대한민국 경기도 안산시 상록구 성포동 589,2018-11-05 2019-12-31
