,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,울산광역시 중구,35.577037,129.321999, 장애아가족양육지원사업 문화프로그램 활동 보조 자원봉사자 모집,울산광역시장애인종합복지관,대한민국 울산광역시 중구 성안동 백양로 160,2019-08-21 2019-09-07
1,울산광역시 중구,35.5680136,129.3457721, 숲체험 프로그램 자원봉사자를 모집합니다,울산중구종합사회복지관,대한민국 울산광역시 중구 남외동 529-2,2019-08-24 2019-08-24
2,울산광역시 중구,35.5680136,129.3457721, 축제 물품 제작 자원봉사자 모집합니다,울산중구종합사회복지관,대한민국 울산광역시 중구 남외동 529-2,2019-08-28 2019-09-05
3,울산광역시 중구,,, 장애인 토탈공예교실 자원봉사자 모집,울산광역시제장애인체육관,,2019-08-22 2019-09-26
4,울산광역시 중구,35.5625449,129.3425816, 스마트폰 교육 봉사자 모집,중구노인복지관,대한민국 울산광역시 중구 남외동 해오름2길 50,2019-08-19 2019-09-11
5,울산광역시 중구,35.5649781,129.3501098, 함월노인복지관 만족도 설문 코딩 및 분석 봉사자 모집,함월노인복지관,대한민국 울산광역시 중구 남외동 남외3길 15,2019-08-08 2019-08-30
6,울산광역시 중구,35.552802,129.2997942, 제빵기술 재능기부 자원봉사자 모집,사회적협동조합 시민비앤에프,대한민국 울산광역시 중구 태화동 149 1층,2019-08-08 2019-12-31
7,울산광역시 중구,35.5680136,129.3457721, 초등돌봄교실 아동케어 및 활동지원 자원봉사자를 모집합니다,울산중구종합사회복지관,대한민국 울산광역시 중구 남외동 529-2,2019-07-26 2019-09-30
8,울산광역시 중구,35.5680136,129.3457721, 결식아동 조리전달 자원봉사자를 모집합니다,울산중구종합사회복지관,대한민국 울산광역시 중구 남외동 529-2,2019-07-18 2019-08-31
9,울산광역시 중구,35.5592312,129.3264216, 밝은미래복지재단 경로대학 음향자원봉사자 모집,(사)밝은미래복지재단,대한민국 울산광역시 중구 복산동 푸름길 30 2층,2019-09-19 2019-12-12
10,울산광역시 중구,35.5662292,129.3400861, 목욕서비스,중구시각주간보호센터,대한민국 울산광역시 중구 반구동 26-5,2019-05-30 2019-12-25
11,울산광역시 중구,,, 무료급식소 밥퍼 포터(종) 운전 봉사자 모집(현대자동차 식당 푸드) ,사단법인세기울산공동체운동,,2019-04-02 2019-12-31
12,울산광역시 중구,,, 아름다운 푸드뱅크 포터(종) 운전 봉사자 모집(빵 푸드),사단법인세기울산공동체운동,,2019-04-02 2019-12-31
13,울산광역시 중구,35.577037,129.321999, 주방봉사자 모집 안내,울산광역시장애인종합복지관,대한민국 울산광역시 중구 성안동 백양로 160,2018-11-23 2019-12-31
14,울산광역시 중구,35.5592312,129.3264216, 밝은미래 경로대학 이미용봉사,(사)밝은미래복지재단,대한민국 울산광역시 중구 복산동 푸름길 30 2층,2019-03-21 2019-12-12
0,울산광역시 중구,35.5549575,129.3202443, 중독재활교육 보조 및 캠페인 보조,울산중구중독관리통합지원센터,대한민국 울산광역시 중구 성남동 학성로 84-1 3층,2018-04-05 2019-12-31
