,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,인천광역시 계양구,37.5570114,126.7533119, 어르신들을 위한 따뜻한 손길  경로식당 봉사자  를 모집합니다,동양노인문화센터,대한민국 인천광역시 계양구 동양동 동양로 74-29,2019-08-19 2019-12-31
1,인천광역시 계양구,37.5452778,126.7175, 노틀담복지관 하반기 자원봉사자 모집 안내합니다,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-08-14 2019-12-31
2,인천광역시 계양구,37.5390894,126.7349107, 년 추석행사 재능기부 자원봉사자 모집합니다(노래 춤 마술 등),삼정병원,대한민국 인천광역시 계양구 계산동 1063-11,2019-09-11 2019-09-11
3,인천광역시 계양구,37.5275627,126.7169406, 댄스지도 봉사,씨앗지역아동센터,대한민국 인천광역시 계양구 효성동 196-6,2019-08-01 2020-12-31
4,인천광역시 계양구,37.5308006,126.7304644, 년 제 회 행복을 찾아가는여름 청소년 봉사활동,계양봉사단,대한민국 인천광역시 계양구 작전동 98-3,2019-07-26 2019-08-31
5,인천광역시 계양구,37.5253088,126.7361733, 년 하반기 사랑원 미혼모시설 정기 자원봉사자 모집,사랑원,대한민국 인천광역시 계양구 작전동 682 1층,2019-08-01 2020-07-31
6,인천광역시 계양구,37.5381539,126.7375281, 어르신 말벗과 청소,예지요양원,대한민국 인천광역시 계양구 계산4동 계산새로 85 501호,2019-07-15 2019-12-31
7,인천광역시 계양구,,, [계양재가노인지원서비스센터]밑반찬 전달 봉사자 모집합니다,계양노인복지센터,,2019-09-05 2019-12-19
8,인천광역시 계양구,37.5452778,126.7175, 반찬 전달 봉사자 모집,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-07-01 2019-12-31
9,인천광역시 계양구,37.5452778,126.7175, 반찬지원정서지원 봉사자 모집합니다,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-07-01 2019-12-31
10,인천광역시 계양구,37.5452778,126.7175, 성인 발달장애인 프로그램 활동 보조 봉사자 모집합니다,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-06-19 2019-12-31
11,인천광역시 계양구,,, 밑반찬배달(계양구),인천시시각장애인복지관,,2019-07-16 2019-12-24
12,인천광역시 계양구,37.5452778,126.7175, 계양산 등산활동 동행지원 정기 자원봉사자 모집합니다,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-06-04 2019-12-31
13,인천광역시 계양구,37.5767364,126.7340037, [장기늘봄사랑터] 센터 업무보조 봉사자 모집,장기늘봄사랑터,대한민국 인천광역시 계양구 계양1동 장기서로 8 4층,2019-05-30 2020-12-31
14,인천광역시 계양구,,, [계양재가노인지원서비스센터] 밑반찬 전달 봉사자 모집,계양노인복지센터,,2019-05-09 2020-12-24
0,인천광역시 계양구,37.535553,126.7382361, 재능 봉사자를 기다립니다,가은요양원,대한민국 인천광역시 계양구 계산4동 오조산로 53 801호,2019-05-07 2019-12-31
1,인천광역시 계양구,37.5390894,126.7349107, 삼정병원에서 재활프로그램 진행 보조 하실 수 있는 봉사자님을 모집합니다,삼정병원,대한민국 인천광역시 계양구 계산동 1063-11,2019-08-07 2019-12-31
2,인천광역시 계양구,37.5452778,126.7175, 노틀담복지관 차량봉사자 모집합니다,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-03-21 2019-12-31
3,인천광역시 계양구,37.5767364,126.7340037, 장기늘봄사랑터 생신잔치 공연봉사자 모집,장기늘봄사랑터,대한민국 인천광역시 계양구 계양1동 장기서로 8 4층,2019-03-15 2020-12-31
4,인천광역시 계양구,37.5452778,126.7175, 보글보글 맛있는 반찬 만들기에 함께하실 정기봉사자를 모집해요,노틀담복지관,대한민국 인천광역시 계양구 계산동 40,2019-03-15 2019-12-31
5,인천광역시 계양구,37.5295674,126.70617, 효성노인문화센터경로식당 급식봉사,효성노인문화센터,대한민국 인천광역시 계양구 효성동 177-4,2019-03-14 2019-12-31
6,인천광역시 계양구,37.5570114,126.7533119, 어르신들을 위한 따뜻한 손길 경로식당 봉사자를 모집합니다,동양노인문화센터,대한민국 인천광역시 계양구 동양동 동양로 74-29,2019-03-13 2019-12-31
7,인천광역시 계양구,37.539756,126.7371605, 미용봉사,사랑요양원,대한민국 인천광역시 계양구 계산동,2019-03-11 2020-02-29
8,인천광역시 계양구,,, [계양재가노인지원서비스센터] 목욕봉사자 모집합니다,계양노인복지센터,,2019-03-27 2020-12-23
9,인천광역시 계양구,,, [계양재가노인지원서비스센터]밑반찬 전달 자원봉사자 모집합니다,계양노인복지센터,,2019-03-14 2020-12-31
10,인천광역시 계양구,,, [계양재가노인지원서비스센터]밑반찬 전달 봉사자 모집합니다,계양노인복지센터,,2019-03-14 2020-12-31
11,인천광역시 계양구,,, [계양재가노인지원서비스센터]밑반찬 전달 자원봉사자 모집,계양노인복지센터,,2019-03-14 2019-12-26
12,인천광역시 계양구,37.52598,126.750326, 폐지수집어르신 지원 활동,계양종합사회복지관,대한민국 인천광역시 계양구 작전서운동 아나지로 517,2019-02-28 2019-12-31
13,인천광역시 계양구,37.5275627,126.7169406, 댄스지도,씨앗지역아동센터,대한민국 인천광역시 계양구 효성동 196-6,2019-02-21 2019-12-31
14,인천광역시 계양구,37.5570114,126.7533119, 경로식당 자원봉사자 모집합니다 ,동양노인문화센터,대한민국 인천광역시 계양구 동양동 동양로 74-29,2019-02-11 2019-12-31
0,인천광역시 계양구,37.5570114,126.7533119, 어르신들을 위한 경로식당 자원봉사자 모집합니다 ,동양노인문화센터,대한민국 인천광역시 계양구 동양동 동양로 74-29,2019-01-30 2019-12-31
1,인천광역시 계양구,,, [계양재가노인지원서비스센터] 자차로 밑반찬 전달 차량 봉사자 모집합니다,계양노인복지센터,,2019-01-29 2019-12-26
2,인천광역시 계양구,37.52598,126.750326, 이미용 서비스,계양종합사회복지관,대한민국 인천광역시 계양구 작전서운동 아나지로 517,2018-12-17 2019-12-31
3,인천광역시 계양구,37.535553,126.7382361, 어르신 이미용봉사모집,가은요양원,대한민국 인천광역시 계양구 계산4동 오조산로 53 801호,2018-11-20 2019-12-31
4,인천광역시 계양구,37.538562,126.73605, 기초셈 및 한글 검정고시 교육 교사모집 ,민들레장애인야학,대한민국 인천광역시 계양구 계산4동 계산새로 71,2019-01-14 2019-12-31
5,인천광역시 계양구,37.5494062,126.7412777, 이미용봉사,노인요양시설 한결,대한민국 인천광역시 계양구 계양2동 장제로927번길 4 3층,2018-11-14 2019-12-31
6,인천광역시 계양구,37.5767364,126.7340037, 장기늘봄사랑터 재능기부 봉사자 모집,장기늘봄사랑터,대한민국 인천광역시 계양구 계양1동 장기서로 8 4층,2018-11-09 2019-12-31
7,인천광역시 계양구,37.54781,126.725745, 노숙인 자활터전 일손돕기,(사)인천내일을여는집,대한민국 인천광역시 계양구 계산2동 902-1,2018-08-28 2019-08-31
8,인천광역시 계양구,,, [계양재가노인지원서비스센터] 차량봉사자 모집합니다,계양노인복지센터,,2018-08-09 2019-12-26
9,인천광역시 계양구,,, 계양재가노인지원서비스센터에서 목욕봉사자를 모집합니다,계양노인복지센터,,2018-09-19 2019-12-25
