,지역,시군구,기관,주소
0,강원도,춘천시,(재)강원정보문화진흥원,강원도 춘천시 서면 박사로 854
1,강원도,춘천시,KBS춘천방송총국,강원도 춘천시 방송길 109 KBS
2,강원도,춘천시,강원도산림과학연구원,강원도 춘천시 화목원길 24
3,강원도,춘천시,강원도아동보호전문기관,강원도 춘천시 성심로47번길 35
4,강원도,춘천시,강원도여성가족연구원,강원도 춘천시 외솔길 25
5,강원도,춘천시,강원도청,강원 춘천시 봉의동 강원도청 강원도체육회
6,강원도,춘천시,천전초등학교,강원도 춘천시 율문1길 16-9 (신북읍 율문리)
7,강원도,춘천시,춘천경찰서,강원도 춘천시 효자동 590-1  춘천경찰서 경무계
8,강원도,춘천시,춘천시치매안심센터,강원도 춘천시 삭주로 3 춘천시청 별관
9,강원도,춘천시,춘천시평생학습관,강원도 춘천시 퇴계농공로 40 -
0,강원도,춘천시,강원도광역정신건강복지센터,강원도 춘천시 춘천로 306-5 3층
1,강원도,춘천시,강원도광역치매센터,강원도 춘천시  백령로 156 강원대학교병원 암노인보건의료센터 7508호 강원도광역치매센터
2,강원도,춘천시,강원유아교육진흥원,강원도 춘천시 만천로 165-7
3,강원도,춘천시,대한법률구조공단춘천지부,강원도 춘천시 공지로 293 화남빌딩 3층
4,강원도,춘천시,법무부춘천청소년비행예방센터,강원도 춘천시 영서로2279번길 3 (정인빌딩 2층)
5,강원도,춘천시,춘천고용센터,강원도 춘천시 퇴계농공로 9 2층~5층
6,강원도,춘천시,춘천성심병원 응급센터,강원도 춘천시 교동  춘천성심병원 응급센터
7,강원도,춘천시,춘천시문화재단,강원도 춘천시 효자상길5번길 13 춘천시문화재단
8,강원도,춘천시,한국법무보호복지공단 강원지부,강원도 춘천시  영서로 2953 한국갱생보호공단(춘천지부)
9,강원도,춘천시,한국스카우트강원연맹호반지역대,강원도 춘천시 후평동 후석로 250번길 22 봉의고등학교
0,강원도,춘천시,강원도자원봉사센터,강원 춘천시 소양로4가 110
1,강원도,춘천시,강원도장애인체육회,강원도 춘천시 스포츠타운길 80 1층
2,강원도,춘천시,강원도재활병원,강원도 춘천시 충열로142번길 24-16 강원도재활병원
3,강원도,춘천시,강원명진학교,강원도 춘천시 충열로 60
4,강원도,춘천시,국립춘천병원,강원 춘천시 동산면 원창리 713번지
5,강원도,춘천시,대한적십자사강원지사,강원 춘천시 중앙로1가 45
6,강원도,춘천시,춘천계성학교,강원도 춘천시 후만로24번길 45 춘천계성학교
7,강원도,춘천시,춘천교도소,강원도 춘천시 신촌양지길 5 춘천교도소
8,강원도,춘천시,춘천시장애인체육회,강원도 춘천시 스포츠타운길 136 춘천시장애인체육회
9,강원도,춘천시,춘천지방법원,강원도 춘천시 공지로 284 춘천지방법원
0,강원도,춘천시,강원대학교과학영재교육원,강원도 춘천시 강원대학길 1 자연과학대학 2호관 416호
1,강원도,춘천시,강원도선거관리위원회,강원도 춘천시 동면 소양강로 290 강원도선거관리위원회
2,강원도,춘천시,강원도일시청소년쉼터,강원도 춘천시 후석로379번길 27 춘천YMCA
3,강원도,춘천시,강원문화재단,강원도 춘천시 소양로3가  KT춘천지사 2층 강원문화재단
4,강원도,춘천시,도로교통공단강원도지부,강원도 춘천시 영서로 2806
5,강원도,춘천시,춘성교육도서관,강원도 춘천시 신샘밭로 359-32 춘성교육도서관
6,강원도,춘천시,춘천교육문화관,강원도 춘천시 중앙로107번길 14 춘천교육문화관
7,강원도,춘천시,춘천북부노인복지관,강원도 춘천시 충열로 124
8,강원도,춘천시,춘천시립예술단,강원도 춘천시 효자상길5번길 13
9,강원도,춘천시,춘천시립청소년도서관,강원도 춘천시 옛경춘로 830-24
0,강원도,춘천시,강원대학교병원,강원도 춘천시 백령로 156 강원대학교병원
1,강원도,춘천시,강원청소년자립생활관,강원도 춘천시 사암길 8 강원청소년자립생활관
2,강원도,춘천시,국군춘천병원,강원도 춘천시 신동 10-1 국군춘천병원
3,강원도,춘천시,담작은도서관,강원도 춘천시 효자문길7번길 10
