,지역,시군구,기관,주소
0,강원도,양구군,남면사무소,강원도 양구군 남면 삼팔선로  9
1,강원도,양구군,양구경찰서,강원도 양구군 양구읍 상리 256
2,강원도,양구군,양구군다문화가족지원센터,강원도 양구군 양구읍 239-7번지
3,강원도,양구군,양구군보건소,강원 양구군 양구읍 관공서로 42
4,강원도,양구군,양구드림스타트센터,강원 양구군 양구읍 하리  34-5
5,강원도,양구군,양구인문학박물관,강원도 양구군 양구읍 파로호로869번길 101 양구인문학박물관
