지역,시군구,기관,주소
광주,광주광역시 서구,광주YMCA 서구지회,광주 서구 마재로 3 (금호동)서구문화센터
광주,광주광역시 서구,사회복지법인 아름어린이집,광주 서구 천변좌하로660번길 2-9 (광천동)아름어린이집
광주,광주광역시 서구,빛날장애인주간보호센터,광주 서구 상무대로868번길 17-18 (쌍촌동)빛날장애인주간보호센터
광주,광주광역시 서구,서구벧엘지역아동센터,"광주 서구 동천로18번길 19 (동천동, 동천마을3단지휴먼시아)벧엘지역아동센터"
광주,광주광역시 서구,봄날은노인복지센터,광주 서구 내방로398번길 5 (농성동)2층
광주,광주광역시 서구,천천공동생활가정,광주 서구 화개2로20번길 32-8 (금호동)천천공동생활가정
광주,광주광역시 서구,도담그룹홈,"광주 서구 운천로 61 (금호동, 금호동 우미호반아파트)104동 104호"
광주,광주광역시 서구,한별지역아동센터,광주 서구 상무공원로 112 (치평동)상가 302호
광주,광주광역시 서구,기쁨드림노인복지센터,광주 서구 월드컵4강로112번길 11-1 (화정동)기쁨드림노인복지센터
광주,광주광역시 서구,행복주간보호센터,광주 서구 화정로309번길 4 (농성동)행복주간보호센터
광주,광주광역시 서구,광주서구청어린이집,광주 서구 경열로 33 (농성동)광주서구청어린이집
광주,광주광역시 서구,사회복지법인 초록별어린이집,광주 서구 세동1길 7-6 (세하동)사회복지법인 초록별어린이집
광주,광주광역시 서구,빛고을서구주간보호센터,광주 서구 죽봉대로22번길 23-7 (농성동)빛고을서구주간보호센터
광주,광주광역시 서구,다사랑지역아동센터,광주광역시 서구 동림2지구길 15-1 (동천동)1층
광주,광주광역시 서구,예향요양원,광주광역시 서구 눌재로 334 (서창동)
광주,광주광역시 서구,광주광역시남자중장기청소년쉼터,광주광역시 서구 풍금로24번길 5-1 (풍암동)402~404호
광주,광주광역시 서구,사단법인 행촌복지재단,광주광역시 서구 세동1길 31 (세하동)
광주,광주광역시 서구,해드림주간케어센터,광주광역시 서구 금화로 490 (농성동)2층 해드림주간케어센터
광주,광주광역시 서구,광주클로버,광주광역시 서구 화운로 164 (화정동)
광주,광주광역시 서구,사단법인 광주행복장애인복지회,광주광역시 서구 화정로309번길11
광주,광주광역시 서구,쌍촌지역아동센터,광주광역시 서구 쌍학로43(쌍촌동)
광주,광주광역시 서구,참사랑지역아동센터,광주광역시 서구 광천효광길16
광주,광주광역시 서구,보물섬지역아동센터,광주광역시 서구 쌍촌로6 ( 2층)
광주,광주광역시 서구,희망의집단기보호시설,광주광역시 서구 화운로99번길15
광주,광주광역시 서구,광주서구중독관리통합지원센터,"광주광역시 서구 회재로897-1, 2층"
광주,광주광역시 서구,사랑모아주간보호센터,광주광역시 서구 운천로154번길30-11
광주,광주광역시 서구,동천지역아동센터,광주광역시 서구 동천동 동림2지구길43-3
광주,광주광역시 서구,성균관지역아동센터,"광주광역시 서구 유촌동 유림로33번길10, 2층"
광주,광주광역시 서구,돈보스코나눔의집,광주광역시 서구 세하동 세동1길44
광주,광주광역시 서구,우리자리공동생활가정,광주광역시 서구 쌍촌동 상무오월로3번길28-5
광주,광주광역시 서구,국제장애인문화교류광주광역시협회,광주광역시 서구 화정동 군분2로17
광주,광주광역시 서구,오색종이 큰나무,광주 서구 운천로 26 (금호동)3층
광주,광주광역시 서구,강남지역아동센터,광주광역시 서구 화정동 월드컵4강로58번길31
광주,광주광역시 서구,광주광역시근육장애인협회,"광주광역시 서구 월드컵4강로128번길6, 1층"
광주,광주광역시 서구,금호원광노인복지센터,광주광역시 서구 금호동 운천로32번길23
광주,광주광역시 서구,마라나타노인전문요양시설,광주광역시 서구 덕흥동 유덕로163-1
광주,광주광역시 서구,금호지역아동센터,광주광역시 서구 금호동 운천로32번길23
광주,광주광역시 서구,사)빛고을장애인자립생활센터,광주 서구 내방로398번길 5 (농성동)4층
광주,광주광역시 서구,광천요양병원,광주광역시 서구 죽봉대로 143광천요양병원
광주,광주광역시 서구,한국스카우트광주연맹,광주광역시 서구 쌍촌동  1271-4번지
광주,광주광역시 서구,이룸주간보호센터,광주광역시 서구 농성동  646-74
광주,광주광역시 서구,사회복지법인 신애어린이집,광주광역시 서구 마륵동  30-10번지
광주,광주광역시 서구,광주광역자활센터,광주광역시 서구 대남대로373-1(3층)
광주,광주광역시 서구,효드림실버홈,광주광역시 서구 농성동  412-8
광주,광주광역시 서구,사회복지법인 금호어린이집,광주광역시 서구 상무2동  1258-4
광주,광주광역시 서구,웃음꽃지역아동센터,광주광역시 서구 화정동  831-5
광주,광주광역시 서구,K멘토글로벌리더스쿨,광주광역시 서구 풍암신흥로62번길3-25
광주,광주광역시 서구,사단법인 행복나누리,광주광역시 서구 금부로 (금호동)63
광주,광주광역시 서구,늘푸른요양원,광주광역시 서구 농성동죽봉대로22번길11
광주,광주광역시 서구,우리동네지역아동센터,광주 서구 양3동 384-1
광주,광주광역시 서구,(재)한국마약퇴치운동 광주전남지부,광주광역시 서구 경열로 75 (농성동)2층
광주,광주광역시 서구,광주광역시교육청 교육복지지원센터,광주 서구 화정동 657-37
광주,광주광역시 서구,광주광역시서구장애인복지관,광주 서구 양동 288-6
광주,광주광역시 서구,광주사회복무교육센터,광주 서구 양2동금호생명보험빌딩26층
광주,광주광역시 서구,예손지역아동센터,광주 서구 화정동 921-11
광주,광주광역시 서구,광주서구정신건강센터,광주 서구 운천로172번길 32 (쌍촌동)상무금호보건지소 2층.정신보건팀
광주,광주광역시 서구,상무지역아동센터,광주 서구 상무동 550-19
광주,광주광역시 서구,광주서구다문화가족지원센터,광주 서구 양3동 385-20
광주,광주광역시 서구,사단법인 굿네이버스 인터내셔날 광주서부지부,광주광역시 서구 쌍촌동996-6 해성빌딩 4층
광주,광주광역시 서구,참좋은지역아동센터,광주 서구 치평동 1168-1 중흥아파트2차 상가201호
광주,광주광역시 서구,서광병원,광주 서구 금호동 250-24
광주,광주광역시 서구,차오름주간보호센터,광주광역시 서구 양동 상무대로1224번길 7
광주,광주광역시 서구,보해양조(주),광주 서구 치평동1209-5 보해빌딩 3층
광주,광주광역시 서구,광주서구상무지역자활센터,광주광역시 서구 월산로 170 (농성동)2층
광주,광주광역시 서구,노엘실버타운,광주 서구 세하동477
광주,광주광역시 서구,꿈나래지역아동센터,광주 서구 세하동403-5번지
광주,광주광역시 서구,지역아동센타 로뎀공부방,광주 서구 쌍촌동247-13
광주,광주광역시 서구,새희망지역아동센터,광주 서구 농성동628-21
광주,광주광역시 서구,광주광역시서부교육청Wee센터,광주 서구 치평동1206번지
광주,광주광역시 서구,느티나무지역아동센터,광주 서구 광천동589-4
광주,광주광역시 서구,사단법인 청소년가족복지상담협회,광주 서구 쌍촌동 891-20번지 3층
광주,광주광역시 서구,광주해피라이프,광주광역시 서구 화정동  786-6(화운로172)6층
광주,광주광역시 서구,광주전남북한이주민지원센터,광주 서구 치평동1292-3 일우빌딩2층
광주,광주광역시 서구,풍성한지역아동센터,광주광역시 서구 풍금로38번길 20 (풍암동)풍성한지역아동센터
광주,광주광역시 서구,어린이재단 광주지역본부,광주 북구 우치로311번길 15 (오치동)어린이재단 2층
광주,광주광역시 서구,광천지역아동센터,광주 서구 천변좌하로 472 (쌍촌동)쌍촌동
광주,광주광역시 서구,해피존멘토지역아동센터,광주광역시 광산구 신창동  신창5차호반베르디움아파트 503-102
광주,광주광역시 서구,광주서구건강가정다문화가족지원센터,광주 서구 양3동385-20
광주,광주광역시 서구,화정지역아동센터,"광주광역시 서구 월드컵4강로28번길 46 (화정동, 한양아파트)301동106호"
광주,광주광역시 서구,거성지역아동센터,광주 서구 농성동427-4
광주,광주광역시 서구,행복지역아동센터,광주 서구 금호동898-1
광주,광주광역시 서구,대한민국상이군경회,광주 서구 화정동770-13
광주,광주광역시 서구,함께할새누리지역아동센터,광주 서구 쌍촌동1206-2번지
광주,광주광역시 서구,효광재가노인복지센터,광주광역시 광산구 운남동267-2
광주,광주광역시 서구,봄날노인복지센터,광주광역시 서구 상무대로1014번길 33 (화정동)봄날노인복지센터
광주,광주광역시 서구,물댄동산한울교회요양원,광주광역시 서구 월드컵4강로229번길 17 (쌍촌동)물댄동산한울교회요양원
광주,광주광역시 서구,품앗이노인복지센터,광주광역시 서구 월산로165번길20-31
광주,광주광역시 서구,은빛노인복지센터,광주광역시 서구 풍암순환로 94 (풍암동)한국아파트상가동 202호
광주,광주광역시 서구,광주광역시청소년수련원,광주 서구 화정4동백일로 37
광주,광주광역시 서구,빛고을보건복지센터,광주광역시 서구 상무대로916번길 4-3 (쌍촌동)
광주,광주광역시 서구,금빛나래지역아동센터,광주 서구 양동46-1 2층
광주,광주광역시 서구,광주광역시장애인체육회,광주광역시 서구 금화로278번길 장애인국민체육센터 2층
광주,광주광역시 서구,평안의집소규모요양시설,광주 서구 매월동146-3
광주,광주광역시 서구,서구지역아동센터,광주광역시 서구 화정동1574번지
광주,광주광역시 서구,나우리지역아동센터,광주 서구 화정1동71
광주,광주광역시 서구,동화나라지역아동센터,광주 서구 쌍촌동1221-12
광주,광주광역시 서구,사단법인 무지개다문화가족,광주광역시 광산구 신가동  1222번지
광주,광주광역시 서구,부모사랑노인복지센터,광주 서구 화정동723-18
광주,광주광역시 서구,사단법인 실버마을,광주 서구 용두동579-1
광주,광주광역시 서구,서중앙노인복지센터,광주 서구 쌍촌동887-2
광주,광주광역시 서구,열린지역아동센터,광주 서구 농성동634-20번지
광주,광주광역시 서구,사단법인일촌공동체광주본부,광주 서구 풍암동943-11번지
광주,광주광역시 서구,무지개병원,광주 서구 양동288-9
광주,광주광역시 서구,다사랑의료재단,광주광역시 서구 벽진동  282-10번지 다사랑병원
광주,광주광역시 서구,사단법인)광주광역시서구새마을회,광주 서구 양동311-1
광주,광주광역시 서구,지구촌지역아동센터,광주 서구 풍암동풍암순환로 20 호반상가 2층 204호
광주,광주광역시 서구,아이들세상지역아동센터,광주 서구 양동69-1
광주,광주광역시 서구,꿈나무지역아동센터,광주 서구 내방동834-3
광주,광주광역시 서구,자연친구지역아동센터,광주 서구 금부로99번길 7 (금호동)1층
광주,광주광역시 서구,우성지역아동센터,광주 서구 화정4동452번지 4층
광주,광주광역시 서구,에덴지역아동센터,광주 서구 풍암동1161-8
광주,광주광역시 서구,서창농업협동조합,광주 서구 금호동793-2
광주,광주광역시 서구,서광주농업협동조합,광주 서구 죽봉대로 107 (광천동)서광주농협
광주,광주광역시 서구,(사)빛날장애인협회,광주광역시 서구 상무대로868번길17-18(쌍촌동)
광주,광주광역시 서구,브니엘지역아동센터,광주 서구 양동439-86
광주,광주광역시 서구,평강의집,광주 서구 금호동309
광주,광주광역시 서구,사단법인 우리민족,광주광역시 동구 학소로62번길 7 (구)지원중학교 1층
광주,광주광역시 서구,(사)광주서구장애인협회,광주광역시 서구 금호동802-3
광주,광주광역시 서구,광주광역시지적장애인복지협회 서구지부,광주 서구 농성2동 631-39
광주,광주광역시 서구,금부특수어린이집,광주 서구 금호운천길 54-1 (금호동)금부어린이집
