,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 부천시,37.5282726,126.7962788, <부천시정신건강복지센터> 생명사랑메아리캠페인(덕유),부천시정신건강복지센터,대한민국 경기도 부천시 오정동 성오로 172,2019-09-20 2019-09-20
1,경기도 부천시,37.4800422,126.7999338, 밑반찬배달 자원봉사자 모집 [주회화금],부천시소사노인복지관,대한민국 경기도 부천시 소사본동 경인옛로 73,2019-08-23 2019-12-31
2,경기도 부천시,37.520255,126.7930203, [그린지역아동센터]초등학생 방과후 기초학습지도,그린지역아동센터,대한민국 경기도 부천시 원미구 도당동 삼작로 283 3층,2019-08-26 2019-10-28
3,경기도 부천시,,, 인천 아기스포츠단 유아일캠프 봉사,인천,,2019-08-26 2019-08-26
4,경기도 부천시,37.4809308,126.7886571,  여름방학 봉사자 모집,부천혜림원,대한민국 경기도 부천시 소사구 심곡본동 523-99,2019-07-29 2019-08-23
5,경기도 부천시,37.4882023,126.783944, 노래교실 및 공연,경기요양병원,대한민국 경기도 부천시 원미구 심곡동 161-6,2019-07-15 2019-12-31
6,경기도 부천시,37.4882023,126.783944, 어르신 식사 및  청소지원 가즈아 ,경기요양병원,대한민국 경기도 부천시 원미구 심곡동 161-6,2019-07-15 2019-12-31
7,경기도 부천시,37.4874855,126.7871293, 상담실 봉사,부천시원미노인복지관,대한민국 경기도 부천시 원미구 부흥로424번길 25,2019-07-15 2019-12-30
8,경기도 부천시,37.4800422,126.7999338, 경로식당(노인무료급식소) 급식보조 봉사자 모집,부천시소사노인복지관,대한민국 경기도 부천시 소사본동 경인옛로 73,2019-06-26 2019-12-31
9,경기도 부천시,37.4874855,126.7871293, 경로식당 급식지원,부천시원미노인복지관,대한민국 경기도 부천시 원미구 부흥로424번길 25,2019-06-03 2019-12-31
10,경기도 부천시,37.520255,126.7930203, 그린지역아동센터 방과후 초등학생 기초학습지도,그린지역아동센터,대한민국 경기도 부천시 원미구 도당동 삼작로 283 3층,2019-06-03 2019-08-30
11,경기도 부천시,37.4874855,126.7871293, 차량운행(스타렉스)및 이동보조,부천시원미노인복지관,대한민국 경기도 부천시 원미구 부흥로424번길 25,2019-06-19 2019-12-25
12,경기도 부천시,37.5160885,126.7756787, 사회활동지원(주간활동서비스),부천시장애인부모회,대한민국 경기도 부천시 오정구 내동 60,2019-05-20 2019-12-31
13,경기도 부천시,37.5169123,126.8032163, 부천삼성어린이집 미술치료 자원봉사자 모집 ,부천삼성어린이집,대한민국 경기도 부천시 오정구 여월동 10-39,2019-06-03 2019-12-31
14,경기도 부천시,37.4874855,126.7871293, 경로식당 급식지원,부천시원미노인복지관,대한민국 경기도 부천시 원미구 부흥로424번길 25,2019-04-19 2019-12-27
0,경기도 부천시,37.4800422,126.7999338, 백세터(물리치료실)자원봉사자모집,부천시소사노인복지관,대한민국 경기도 부천시 소사본동 경인옛로 73,2019-04-05 2019-12-31
1,경기도 부천시,37.4711753,126.8095792, 레크레이션 프로그램 진행,부천제일주간보호센터,대한민국 경기도 부천시 소사구 범박동 범안로 117,2019-01-29 2020-01-28
2,경기도 부천시,37.4711753,126.8095792, 레크레이션 프로그램 진행,부천제일주간보호센터,대한민국 경기도 부천시 소사구 범박동 범안로 117,2019-01-29 2020-01-28
3,경기도 부천시,37.5169123,126.8032163, 부천삼성어린이집 자원봉사자 모집,부천삼성어린이집,대한민국 경기도 부천시 오정구 여월동 10-39,2019-01-28 2019-12-31
4,경기도 부천시,37.5169123,126.8032163, 부천삼성어린이집 미술치료 자원봉사자 모집,부천삼성어린이집,대한민국 경기도 부천시 오정구 여월동 10-39,2019-03-01 2019-12-31
5,경기도 부천시,37.5075658,126.7516877, 시설봉사,사랑이야기,대한민국 경기도 부천시 원미구 중동,2019-01-17 2019-12-20
6,경기도 부천시,37.4800422,126.7999338, 사진동아리 지도,부천시소사노인복지관,대한민국 경기도 부천시 소사본동 경인옛로 73,2019-01-15 2019-12-31
7,경기도 부천시,37.5280248,126.7962235, 부천시오정노인복지관 행정 업무지원 봉사자 모집(정기비정기),부천시오정노인복지관,대한민국 경기도 부천시 오정구 오정동 성오로 172 5층,2018-12-10 2019-12-31
