,지역,시군구,제목,모집기관,봉사기간
0,부산광역시,영도구,꿈드림 청소년 학습지도 멘토 및 프로그램 보조 봉사자 모집,영도구청소년상담복지센터,2019-08-26 ~ 2019-08-26
1,부산광역시,영도구,영도구 범죄취약지역 도보순찰 봉사자 모집,부산영도경찰서,2019-08-23 ~ 2019-08-23
2,부산광역시,영도구,"「제9회 TPO 총회 」국제행사 보조 자원봉사자를 모집합니다. ★이메일 접수 신청, 아래사항 참고 후 신청바람★",부산광역시,2019-09-24 ~ 2019-09-24
3,부산광역시,영도구,이그나이트 V-Korea X 부산 행사지원 대학생 자원봉사자 모집,부산광역시,2019-08-29 ~ 2019-08-29
4,부산광역시,영도구,참기름 선물세트 포장상자 접기 및 포장작업 봉사자 모집,부산영도시니어클럽,2019-07-29 ~ 2019-09-04
5,부산광역시,영도구,2019 부산국제철인3종대회 사전준비 자원봉사자 모집,부산광역시 영도구,2019-09-07 ~ 2019-09-07
6,부산광역시,영도구,2019 부산국제철인3종대회 봉사자 모집,부산광역시 영도구,2019-09-08 ~ 2019-09-08
7,부산광역시,영도구,2019 부산국제철인3종대회 봉사자 모집,부산광역시 영도구,2019-09-08 ~ 2019-09-08
8,부산광역시,영도구,영도구건강가정다문화가족지원센터 행정자원봉사활동,영도구건강가정·다문화가족지원센터,2019-06-27 ~ 2019-09-27
