,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,종로구,37.5921023,126.9670253,[2019 우리가 사랑한 시인 3인전] 행사 안내 및 운영보조. 2019.08. 27~9월 15일,윤동주문학관(종로문화재단),대한민국 서울특별시 종로구 청운효자동 창의문로 119,2019-08-27 ~ 2019-09-15
1,종로구,37.5921023,126.9670253,[2019 우리가 사랑한 시인 3인전] 행사 안내 및 운영보조. 2019.08. 27~9월 15일-오후,윤동주문학관(종로문화재단),대한민국 서울특별시 종로구 청운효자동 창의문로 119,2019-08-27 ~ 2019-09-15
2,종로구,37.5718407,126.9872086,서예체험행사 업무지원-인사동-,(사)한국예술문화원,대한민국 서울특별시 종로구 인사동 인사동길 12,2019-07-02 ~ 2019-09-24
3,종로구,37.57645,126.966387,종로도서관 봉사,종로도서관,대한민국 서울특별시 종로구 사직동 사직로9길 15-14,2019-07-01 ~ 2019-09-30
4,종로구,37.5738977,126.9789542,2019년 9월 북촌 정숙관광캠페인 자원봉사,종로구청 관광과,대한민국 서울특별시 종로구 수송동 146-1,2019-09-01 ~ 2019-09-30
5,종로구,37.5807856,126.9831611,"정독도서관 어문학족보실 자원봉사활동-도서정리,서가배열 및 환경정리",정독도서관,대한민국 서울특별시 종로구 삼청동 북촌로5길 48,2019-07-01 ~ 2019-09-30
6,종로구,37.5807856,126.9831611,"정독도서관 인문사회자연과학실 자원봉사활동 - 도서정리, 서가배열 및 환경정리",정독도서관,대한민국 서울특별시 종로구 삼청동 북촌로5길 48,2019-07-01 ~ 2019-09-30
7,종로구,37.57262170000001,127.0170297,아름꿈도서관 봉사활동,아름꿈도서관(종로문화재단),대한민국 서울특별시 종로구 숭인2동 종로58가길 19,2019-07-01 ~ 2019-09-30
8,종로구,37.57262170000001,127.0170297,아름꿈도서관 봉사활동,아름꿈도서관(종로문화재단),대한민국 서울특별시 종로구 숭인2동 종로58가길 19,2019-07-01 ~ 2019-09-30
9,종로구,37.578743,126.9850385,아름다운가게,아름다운가게(신안국),대한민국 서울특별시 종로구 재동 38-1,2019-07-01 ~ 2019-09-30
0,종로구,37.5728218,126.9880335,실버영화관 자리안내봉사활동,(주)허리우드극장,대한민국 서울특별시 종로구 종로1.2.3.4가동 삼일대로 428,2019-07-01 ~ 2019-09-30
1,종로구,37.5739481,127.0022139,컴퓨터및 행정제반업무,NK.C에바다선교회,대한민국 서울특별시 종로구 효제동 대학로 32 2층,2019-07-01 ~ 2019-09-30
2,종로구,37.586928,126.9826394,청소년문화유산해설사 활동지원 서포터즈 봉사활동,국제교류문화진흥원,대한민국 서울특별시 종로구 삼청동 북촌로 137-13,2019-07-06 ~ 2019-09-30
3,종로구,37.578743,126.9850385,아름다운가게,아름다운가게(신안국),대한민국 서울특별시 종로구 재동 38-1,2019-07-01 ~ 2019-09-30
4,종로구,37.6080571,126.9564982,사무실 행정지원,사단법인 햇살마루,대한민국 서울특별시 종로구 구기동 110-1,2019-07-18 ~ 2019-10-18
5,종로구,37.5903305,126.9657681,[청운문학도서관]9월/12-15시/도서 정리,청운문학도서관(종로문화재단),대한민국 서울특별시 종로구 청운효자동 자하문로36길 40,2019-09-01 ~ 2019-09-30
6,종로구,37.5903305,126.9657681,[청운문학도서관]9월/14-18시/도서 정리,청운문학도서관(종로문화재단),대한민국 서울특별시 종로구 청운효자동 자하문로36길 40,2019-09-01 ~ 2019-09-30
7,종로구,37.5748401,127.0199652,도담도담 한옥도서관 봉사활동,숭인2동주민센터,대한민국 서울특별시 종로구 숭인2동 종로65길 10,2019-09-01 ~ 2019-09-30
8,종로구,37.5732644,126.9719961,시각장애인 공무원영어교실 자원봉사,종로비젼장애인자립생활센터,대한민국 서울특별시 종로구 사직동 사직로8길 34 1025호,2019-07-05 ~ 2019-10-04
9,종로구,37.58252,126.9673729,한반도 평화와 대륙철도 연결을 위한 '기다리다 목빠진 역장' 이 되어 하는  '서울역을 국제역으로!' 캠페인,사단법인 희망래일,대한민국 서울특별시 종로구 청운효자동 필운대로 75,2019-08-10 ~ 2019-10-26
0,종로구,37.576478,126.967887,성인 오전 주말,서울특별시교육청어린이도서관,대한민국 서울특별시 종로구 사직동 사직로9길 7,2019-09-01 ~ 2019-10-27
1,종로구,37.576478,126.967887,성인 오후 주말,서울특별시교육청어린이도서관,대한민국 서울특별시 종로구 사직동 사직로9길 7,2019-09-01 ~ 2019-10-27
3,종로구,37.576478,126.967887,오전,서울특별시교육청어린이도서관,대한민국 서울특별시 종로구 사직동 사직로9길 7,2019-09-01 ~ 2019-10-31
4,종로구,37.576478,126.967887,오후,서울특별시교육청어린이도서관,대한민국 서울특별시 종로구 사직동 사직로9길 7,2019-09-01 ~ 2019-10-31
5,종로구,37.586928,126.9826394,2019년도 현충시설 알리기 캠페인 봉사활동,국제교류문화진흥원,대한민국 서울특별시 종로구 삼청동 북촌로 137-13,2019-09-07 ~ 2019-11-10
6,종로구,37.5738398,126.9965786,은빛샘과 함께하는 취약계층 어르신 주사봉사자,은빛샘,대한민국 서울특별시 종로구 인의동 59-6,2019-08-17 ~ 2019-11-16
7,종로구,37.5732644,126.9719961,시각장애인 천연화장품만들기 자원봉사,종로비젼장애인자립생활센터,대한민국 서울특별시 종로구 사직동 사직로8길 34 1025호,2019-08-22 ~ 2019-11-21
8,종로구,37.5845561,126.9676572,국립서울맹학교 2학기 토요스포츠데이 자원봉사자를 모집합니다^^,서울맹학교,대한민국 서울특별시 종로구 청운효자동 필운대로 97,2019-08-31 ~ 2019-11-30
9,종로구,37.5893704,126.9803132,삼청공원 숲속도서관,삼청공원숲속도서관,대한민국 서울특별시 종로구 삼청동 북촌로 134-3,2019-09-01 ~ 2019-11-30
2,종로구,37.5712848,127.0078554,이주노동자와 난민 무료치과진료,함께 ASIA,대한민국 서울특별시 종로구 종로6가 289-3,2019-08-31 ~ 2019-11-30
