,지역,시군구,제목,모집기관,봉사기간
0,경기도,여주시,여주 밀알무료급식소 배식 및 정리 보조 봉사자 모집!,경기도 여주시,2019-08-05 ~ 2019-08-30
1,경기도,여주시,[베로니카의집] 시설 청결 지원 및 일손돕기 봉사자 모집,경기도 여주시,2019-08-01 ~ 2019-08-31
2,경기도,여주시,밑반찬 배달,가남반석가정봉사원파견센터,2019-06-10 ~ 2019-09-10
3,경기도,여주시,2019 정신건강복지센터 동부권역 연합체육대회 자원봉사 활동 모집,여주시정신건강복지센터,2019-09-20 ~ 2019-09-20
4,경기도,여주시,[여주시민축구단] K3 BASIC 리그 행사보조 봉사자 모집/,경기도 여주시,2019-09-28 ~ 2019-09-28
5,경기도,여주시,북내작은도서관 업무지원 봉사활동,북내작은도서관,2019-07-01 ~ 2019-09-30
6,경기도,여주시,원내청소 및 활동보조,해듬요양원,2019-08-12 ~ 2019-10-13
7,경기도,여주시,[세종한글사랑] 2019 한글날 특별 전시회 준비 보조 봉사자 모집!,경기도 여주시,2019-10-08 ~ 2019-10-08
8,경기도,여주시,[세종한글사랑] 2019 한글날 특별 전시회 행사보조 성인봉사자 모집!,경기도 여주시,2019-10-09 ~ 2019-10-09
9,경기도,여주시,[여주시민축구단] K3 BASIC 리그 행사보조 봉사자 모집/,경기도 여주시,2019-10-13 ~ 2019-10-13
0,경기도,여주시,[여흥신용협동조합] 여주지역 아동들을 위한 '할로윈 캠핑' 행사보조 봉사자 모집/,경기도 여주시,2019-10-26 ~ 2019-10-26
1,경기도,여주시,어르신 이미용 서비스,가남반석가정봉사원파견센터,2019-08-01 ~ 2019-10-31
2,경기도,여주시,어르신들을 돕는 따뜻한 손길을 기다립니다.,에덴의집,2019-08-01 ~ 2019-10-31
3,경기도,여주시,무료 공연 해주실 자원봉사자님을 찾습니다.,가남반석주간보호센터,2019-08-01 ~ 2019-10-31
