,지역,시군구,제목,모집기관,봉사기간
0,경기도,이천시,한마음유치원 업무보조및 환경정화,한마음유치원,2019-06-03 ~ 2019-08-30
1,경기도,이천시,한마음유치원 업무보조및 환경정화,한마음유치원,2019-06-03 ~ 2019-08-30
2,경기도,이천시,"유치원 행정, 청결 지원",한마음유치원,2019-06-03 ~ 2019-08-31
3,경기도,이천시,유치원 업무보조,한마음유치원,2019-06-03 ~ 2019-08-30
4,경기도,이천시,배식도움조 및 청소,에이스경로회관,2019-08-01 ~ 2019-08-31
5,경기도,이천시,직업재활시설 자원봉사자,한마음일터,2019-08-01 ~ 2019-08-31
6,경기도,이천시,한마음유치원 업무보조및 환경정화,한마음유치원,2019-06-03 ~ 2019-09-02
7,경기도,이천시,서희문화제 행사장 내 관광안내,서희역사관,2019-09-07 ~ 2019-09-08
8,경기도,이천시,이천고용센터 사무보조,이천고용복지플러스센터,2019-06-03 ~ 2019-09-02
9,경기도,이천시,장애인업무보조 및 활동지원,이천시장애인자립생활센터,2019-06-05 ~ 2019-09-05
0,경기도,이천시,학습도우미,어울림비전센터,2019-06-16 ~ 2019-09-15
1,경기도,이천시,학습도우미,어울림비전센터,2019-06-22 ~ 2019-09-21
2,경기도,이천시,학습도우미,어울림비전센터,2019-06-17 ~ 2019-09-16
3,경기도,이천시,이미용 또는 목욕을 해주실 수 있는 분을 구합니다.,이천소망요양병원,2019-06-22 ~ 2019-09-21
4,경기도,이천시,종이접기 강사분을 구해요,이천소망요양병원,2019-06-22 ~ 2019-09-21
5,경기도,이천시,음악으로 어르신들과 즐거운 시간을 보내주실 분을 구해요.,이천소망요양병원,2019-06-22 ~ 2019-09-21
6,경기도,이천시,어르신들의 말벗 및 거동 동행을 해줄 친구들을 구해요.,이천소망요양병원,2019-06-22 ~ 2019-09-21
7,경기도,이천시,미술치료 프로그램을 진행해 주실분을 구해요.,이천소망요양병원,2019-06-22 ~ 2019-09-21
8,경기도,이천시,체조를 진행주실 분을 구해요,이천소망요양병원,2019-06-22 ~ 2019-09-21
9,경기도,이천시,어르신들 한글놀이와 숫자놀이 등 프로그램 진행해주실 분을 구해요.,이천소망요양병원,2019-06-22 ~ 2019-09-21
0,경기도,이천시,방과후아카데미 프로그램 진행 보조,청미청소년문화의집,2019-07-01 ~ 2019-09-30
1,경기도,이천시,장애인 자립 농장 일손 돕기,베리굿초록날개(장애인자립농장),2019-06-25 ~ 2019-09-25
2,경기도,이천시,"노인일상생활지원,식사도움,이동도움,말벗도움,프로그램도움",신현주간보호센터,2019-07-01 ~ 2019-09-30
3,경기도,이천시,"복지시설 어르신 말벗, 산책도움, 식사도움, 프로그램도움, 재능봉사, 환경정리",은빛사랑채 신하주간보호센터,2019-07-01 ~ 2019-09-30
4,경기도,이천시,"복지시설 어르신 말벗, 산책도움, 식사도움, 프로그램도움, 재능봉사, 환경정리",은빛사랑채 신하주간보호센터,2019-07-01 ~ 2019-09-30
5,경기도,이천시,"노인요양시설 봉사: 휠체어이동 ,의사소통도움, 말벗, 안마, 주변환경정리, 식사도움",이천벧엘요양원,2019-07-01 ~ 2019-09-30
6,경기도,이천시,"어르신 활동보조, 식사도움, 이동도움, 청소도움 하는 봉사입니다.",신현요양원,2019-07-01 ~ 2019-09-30
7,경기도,이천시,센터 청결 유지 및 행정지원,보리앗지역아동센터,2019-07-08 ~ 2019-10-08
8,경기도,이천시,유치원 업무보조및 환경정화,한마음유치원,2019-07-08 ~ 2019-10-07
9,경기도,이천시,"탁구공 줍기, 업무보조 및 활동보조, 청소",이천시 장애인 탁구협회,2019-07-22 ~ 2019-10-22
0,경기도,이천시,유치원 업무보조,한마음유치원,2019-09-02 ~ 2019-11-29
1,경기도,이천시,한마음유치원 업무보조및 환경정화,한마음유치원,2019-09-02 ~ 2019-12-02
2,경기도,이천시,한마음유치원 업무보조및 환경정화,한마음유치원,2019-09-02 ~ 2019-11-29
3,경기도,이천시,학습자료 준비및 학습공간 청결,어울림비전센터,2019-09-02 ~ 2019-11-29
4,경기도,이천시,방과후아카데미 프로그램 진행 보조,청미청소년문화의집,2019-10-01 ~ 2019-12-20
