,지역,시군구,제목,모집기관,봉사기간
0,경기도,구리시,2019 구리워터썸머페스티벌 행사보조 봉사자 모집,구리시종합자원봉사센터,2019-08-24 ~ 2019-08-25
1,경기도,구리시,2019 구리워터썸머페스티벌 행사보조 봉사자 모집,구리시종합자원봉사센터,2019-08-24 ~ 2019-08-25
2,경기도,구리시,치매안심센터 조기검진 운영 자원봉사자,구리시보건소지역보건과,2019-08-26 ~ 2019-08-30
3,경기도,구리시,구리시자원봉사센터 성인 자원봉사 기본교육,구리시종합자원봉사센터,2019-08-27 ~ 2019-08-27
4,경기도,구리시,[굿네이버스 경기구리남양주]2019년 하반기 성폭력예방인형극 아동권리교육강사모집,굿네이버스 경기구리남양주지부,2019-09-02 ~ 2019-11-29
5,경기도,구리시,［성인/평일-주말］토평도서관 자료실 자원봉사모집,토평도서관,2019-09-01 ~ 2019-09-30
6,경기도,구리시,［성인/평일-주말］ 토평도서관 자료실 자원봉사모집,토평도서관,2019-09-01 ~ 2019-09-30
7,경기도,구리시,모두케어 주야간보호센터 이미용 활동,모두케어(주야간보호센터),2019-06-25 ~ 2019-08-31
8,경기도,구리시,문화활동지원사업 '오감톡톡' 요리교실' 요리교실 재능기부 봉사자 모집,구리시장애인종합복지관,2019-09-04 ~ 2019-11-29
9,경기도,구리시,[구리시보건소] 2019년 레드서클 캠페인 행사지원 자원봉사자 모집,구리시보건소지역보건과,2019-09-03 ~ 2019-09-03
0,경기도,구리시,기증물품 분류 및 정리 봉사활동,밀알복지재단굿윌스토어,2019-06-01 ~ 2019-08-31
1,경기도,구리시,어르신대상 활동보조,가족튼튼요양원,2019-07-01 ~ 2019-09-30
2,경기도,구리시,효사랑요양원에서 어르신프로그램봉사자 모집,효사랑요양원,2019-08-01 ~ 2019-08-31
3,경기도,구리시,기증품물품 분류 및 매장 정리,밀알복지재단굿윌스토어,2019-08-05 ~ 2019-08-31
4,경기도,구리시,[성인] 인창도서관 도서배가 및 정리,인창도서관,2019-09-01 ~ 2019-09-30
5,경기도,구리시,[가족봉사/2인이상가구] 가족 볼런투어 활동 가족참가자 모집,구리시종합자원봉사센터,2019-09-07 ~ 2019-09-07
6,경기도,구리시,중.고등학생  방과후 영어.수학 멘토링,천국의아이들지역아동센터,2019-08-05 ~ 2019-10-31
7,경기도,구리시,[성인] 인창도서관 9월 독서의 달 행사 행사보조 봉사자 모집,인창도서관,2019-09-21 ~ 2019-09-21
8,경기도,구리시,[성인] 인창도서관 9월 독서의 달 행사 자원봉사자 모집,인창도서관,2019-09-21 ~ 2019-09-21
9,경기도,구리시,구리시청소년수련관 청소년방과후아카데미 '청소년 귀가지도',재)구리시청소년수련관방과후아카데미,2019-08-19 ~ 2019-11-18
0,경기도,구리시,중증장애인을 위한 사회적응훈련 및 동아리활동 보조,구리시장애인종합복지관,2019-07-04 ~ 2019-09-30
1,경기도,구리시,어르신 생활편의지원 활동보조 활동,행복한현대요양원,2019-07-01 ~ 2019-09-30
2,경기도,구리시,어르신 생활편의지원 활동보조 활동,행복한현대요양원,2019-07-01 ~ 2019-09-30
3,경기도,구리시,중장년층 장애인을 위한 취미활동지원 프로그램 활동 보조,구리시장애인종합복지관,2019-07-04 ~ 2019-09-30
4,경기도,구리시,초등학교 현장학습 장애학생 인솔 및 활동보조,구지초등학교 특수학급,2019-09-24 ~ 2019-09-24
5,경기도,구리시,어르신 이미용 봉사활동,구리효심노인요양원,2019-07-26 ~ 2019-09-27
6,경기도,구리시,정신건강의학과 병동 재능봉사자 모집,한양대학교구리병원,2019-07-22 ~ 2019-09-22
7,경기도,구리시,청춘조작합창단 피아노반주자를 모집합니다.,구리시종합자원봉사센터,2019-06-24 ~ 2019-09-24
8,경기도,구리시,"성인발달장애인 평생교육 놀방1,2 외부활동보조",구리시장애인종합복지관,2019-07-01 ~ 2019-09-30
9,경기도,구리시,장애아동을 위한 신체활동프로그램 진행 보조,구리시장애인종합복지관,2019-07-12 ~ 2019-10-11
0,경기도,구리시,어르신들 대상 말벗 및 청결지원봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
1,경기도,구리시,어르신들 건강체조 재능기부 및 봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
2,경기도,구리시,어르신들을 위한 동화구연 재능 기부 봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
3,경기도,구리시,어르신 대상 이미용 봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
4,경기도,구리시,어르신대상 웃음치료 및 전래놀이 재능기부 봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
5,경기도,구리시,어르신 대상 미술지도재능 기부 봉사활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
6,경기도,구리시,어르신 레크레이션 및 프로그램 보조 활동,호호주간보호센터,2019-07-01 ~ 2019-09-30
7,경기도,구리시,제4기 교문도서관 노인강좌 스마트폰 활용교육 도우미 모집,교문도서관,2019-09-05 ~ 2019-10-10
8,경기도,구리시,어르신 생활공간청소 및 말벗봉사활동,제일사랑노인주야간보호센터,2019-09-01 ~ 2019-11-30
9,경기도,구리시,구리아트홀 [한눈에 보는 서양미술사 展] 전시 행사 보조활동,구리아트홀,2019-09-03 ~ 2019-11-11
0,경기도,구리시,구리아트홀 예술아카데미 미술강좌 수업진행보조 활동,구리아트홀,2019-09-19 ~ 2019-11-28
1,경기도,구리시,구리아트홀 예술아카데미 미술강좌 수업진행보조활동,구리아트홀,2019-09-21 ~ 2019-11-30
