,지역,시군구,제목,모집기관,봉사기간
0,경기도,의정부시,재능무료공연 자원봉사자 모집합니다,A+행복돌봄데이케어,2019-07-22 ~ 2019-08-22
1,경기도,의정부시,고이상유아돌봄 자원봉사자 모집합니다.,의정부시건강가정다문화가족지원센터,2019-08-12 ~ 2019-09-30
2,경기도,의정부시,유아돌봄 자원봉사자 모집합니다.,의정부시건강가정다문화가족지원센터,2019-08-12 ~ 2019-09-30
3,경기도,의정부시,체험관 운영에 따른 업무보조 자원봉사자분 모집합니다.,사)의정부시어린이식생활안전관리센터,2019-08-20 ~ 2019-08-30
4,경기도,의정부시,의정부 행복요양원 봉사자 모집합니다.,행복요양원,2019-06-01 ~ 2019-08-31
5,경기도,의정부시,어르신과의 말벗봉사 모집,성심제일요양원,2019-06-01 ~ 2019-08-31
6,경기도,의정부시,VIP보명요양원 입소어르신 정서활동지원 자원봉사자 모집,VIP보명요양원,2019-08-01 ~ 2019-08-31
7,경기도,의정부시,어르신들께 미술지도를 해주실 봉사자님을 모집합니다.,A+행복돌봄데이케어,2019-08-01 ~ 2019-08-31
8,경기도,의정부시,구연동화 시연가능하신 강사님을 모집합니다.,A+행복돌봄데이케어,2019-08-02 ~ 2019-08-31
9,경기도,의정부시,의정부시니어클럽 설거지및 주방보조,의정부시니어클럽,2019-08-07 ~ 2019-08-31
0,경기도,의정부시,민관협력 원스톱복지상담데이 자원봉사자 모집합니다!,흥선동행정복지센터,2019-09-06 ~ 2019-09-06
1,경기도,의정부시,다문화 어울림 프로그램,의정부시건강가정다문화가족지원센터,2019-09-16 ~ 2019-09-26
2,경기도,의정부시,다문화 어울림 프로그램,의정부시건강가정다문화가족지원센터,2019-09-16 ~ 2019-09-26
3,경기도,의정부시,"음악공연, 악기연주 등 공연 자원봉사자를 모집합니다.",노블레스요양원,2019-06-23 ~ 2019-09-22
4,경기도,의정부시,이미용관련 자원봉사자를 모집합니다.,노블레스요양원,2019-06-23 ~ 2019-09-22
5,경기도,의정부시,프로그램 진행 보조 및 말벗 자원봉사자를 모집합니다.,노블레스요양원,2019-06-23 ~ 2019-09-22
6,경기도,의정부시,광장북카페 운영지원,경기도청 북부청사 행정도서관,2019-09-07 ~ 2019-09-29
7,경기도,의정부시,"음악공연,악기연주,문화공연 등 공연 봉사",원추리실버케어요양원,2019-08-01 ~ 2019-09-30
8,경기도,의정부시,요양원 어르신 미용봉사 모집,사랑자리요양원본점,2019-07-19 ~ 2019-10-18
9,경기도,의정부시,프로그램 보조 및 재능기부,생명나무노인주간돌봄센터,2019-08-02 ~ 2019-10-26
0,경기도,의정부시,체험관 운영에 따른 업무보조 자원봉사자분 모집합니다.,사)의정부시어린이식생활안전관리센터,2019-09-02 ~ 2019-10-31
1,경기도,의정부시,체험관 운영에 따른 업무보조 자원봉사자분 모집합니다.,사)의정부시어린이식생활안전관리센터,2019-09-02 ~ 2019-10-31
