지역,시군구,기관,주소
전남,전라남도 강진군,강진군다문화가족지원센터,전남 강진군 강진읍 사의재길 41.
전남,전라남도 강진군,행복나눔지역아동센터,전라남도 강진군 강진읍 삼일로56
전남,전라남도 강진군,칠량지역아동센터,전라남도 강진군 칠량면 칠량로71-6
전남,전라남도 강진군,강진사랑의집,전라남도 강진군 군동면 석교로139
전남,전라남도 강진군,바라밀강진실버하우스,전라남도 강진군 강진읍 지전부춘길63
전남,전라남도 강진군,강진위스타트글로벌아동센터,전라남도 강진군 예향로12-9
전남,전라남도 강진군,강진양로원,전남 강진군 강진읍남성리 영랑로1길 10 강진복지타운 2층
전남,전라남도 강진군,도암소망의집,전남 강진군 도암면항촌리 498-2
전남,전라남도 강진군,풍성한지역아동센터,전남 강진군 강진읍서성리 63-5
전남,전라남도 강진군,행복한집,전남 강진군 칠량면영동리 1112
전남,전라남도 강진군,강진군장애인종합복지관,전라남도 강진군 강진읍 탐진로 37-7강진군장애인종합복지관
전남,전라남도 강진군,은빛마을,전남 강진군 도암면계라리 763
전남,전라남도 강진군,강진군수화통역센터,전라남도 강진군 강진읍 영랑로4길15
전남,전라남도 강진군,강진군노인전문요양원,전남 강진군 강진읍 교촌리향교로 115
전남,전라남도 강진군,강진자비원,전라남도 강진군 동성로48
전남,전라남도 강진군,강진군장애인생활이동지원센터,"전라남도 강진군 강진읍 중앙로166-2, 1층"
전남,전라남도 강진군,강진노인복지센터,전남 강진군 강진읍 영랑로1길10번지 강진복지타운1층
